source,target
0,1
0,5
0,33
0,36
0,38
0,45
0,74
0,77
0,130
0,146
0,164
0,181
0,187
0,229
0,275
0,311
1,50
1,58
1,74
1,177
1,185
1,197
1,220
1,274
1,333
1,346
1,348
2,20
2,58
2,143
2,191
2,238
2,279
2,286
2,290
2,371
3,13
3,36
3,42
3,87
3,204
3,210
3,234
3,241
3,286
3,291
3,328
3,330
3,352
4,8
4,11
4,13
4,30
4,31
4,35
4,42
4,57
4,61
4,62
4,133
4,142
4,149
4,231
4,240
4,256
4,270
4,313
4,323
4,340
4,346
5,9
5,25
5,73
5,95
5,111
5,122
5,162
5,164
5,166
5,169
5,173
5,189
5,213
5,228
5,239
5,243
5,268
5,284
5,307
5,335
5,346
5,358
6,36
6,120
6,123
6,173
6,209
6,214
6,337
7,12
7,32
7,58
7,71
7,97
7,176
7,184
7,186
7,187
7,193
7,194
7,198
7,202
7,204
7,205
7,209
7,228
7,230
7,247
7,302
7,321
7,325
7,333
7,339
7,359
8,35
8,50
8,69
8,98
8,105
8,119
8,188
8,200
8,216
8,223
8,293
8,302
8,319
8,369
9,29
9,33
9,51
9,54
9,93
9,101
9,120
9,123
9,135
9,136
9,138
9,242
9,280
10,29
10,33
10,74
10,85
10,166
10,184
10,293
10,365
11,29
11,36
11,38
11,59
11,89
11,100
11,120
11,125
11,136
11,161
11,165
11,224
11,240
11,245
11,279
11,286
11,290
11,294
11,295
11,374
12,27
12,48
12,65
12,66
12,96
12,101
12,117
12,125
12,142
12,147
12,153
12,154
12,157
12,160
12,208
12,209
12,213
12,220
12,243
12,249
12,264
12,286
12,307
12,365
12,374
13,14
13,20
13,27
13,30
13,35
13,49
13,69
13,79
13,85
13,112
13,159
13,168
13,172
13,174
13,210
13,212
13,216
13,227
13,239
13,263
13,267
13,276
13,283
13,318
13,339
13,354
13,377
14,27
14,29
14,36
14,47
14,127
14,156
14,163
14,168
14,229
14,255
14,297
14,374
15,24
15,40
15,86
15,98
15,135
15,252
15,293
15,313
15,329
15,352
15,363
15,371
16,23
16,124
16,141
16,188
16,224
16,238
16,318
16,340
16,341
16,364
17,23
17,37
17,55
17,62
17,79
17,103
17,105
17,115
17,141
17,150
17,159
17,177
17,178
17,181
17,193
17,200
17,215
17,234
17,236
17,245
17,274
17,275
17,290
17,310
17,314
17,321
17,338
17,339
17,355
18,70
18,83
18,98
18,234
18,252
18,255
19,24
19,46
19,102
19,104
19,110
19,122
19,149
19,150
19,156
19,160
19,182
19,189
19,197
19,217
19,224
19,249
19,268
19,279
19,307
19,310
19,312
19,344
20,41
20,43
20,58
20,83
20,91
20,100
20,105
20,107
20,145
20,163
20,204
20,209
20,218
20,220
20,225
20,236
20,258
20,266
20,274
20,275
20,294
20,305
20,318
20,338
20,347
20,366
21,42
21,163
21,218
21,324
21,340
21,362
22,23
22,33
22,45
22,47
22,49
22,215
22,220
22,221
22,238
22,258
22,266
22,325
22,330
22,345
22,352
23,35
23,54
23,61
23,62
23,63
23,77
23,83
23,91
23,92
23,107
23,130
23,135
23,161
23,163
23,199
23,209
23,222
23,234
23,259
23,261
23,279
23,289
23,293
23,305
23,312
23,328
23,341
23,342
24,27
24,30
24,32
24,44
24,49
24,82
24,88
24,95
24,104
24,113
24,156
24,168
24,196
24,226
24,232
24,239
24,249
24,269
24,285
24,307
24,317
24,327
25,39
25,42
25,84
25,101
25,104
25,106
25,109
25,142
25,168
25,255
25,273
25,293
25,328
26,42
26,60
26,69
26,71
26,102
26,110
26,121
26,153
26,160
26,176
26,192
26,201
26,202
26,230
26,232
26,237
26,252
26,253
26,257
26,280
26,291
26,296
26,301
26,312
26,349
27,41
27,70
27,92
27,167
27,168
27,286
27,335
27,371
28,29
28,52
28,77
28,85
28,87
28,88
28,96
28,149
28,152
28,156
28,160
28,223
28,242
28,249
28,250
28,251
28,260
28,297
28,319
28,348
28,353
28,363
29,30
29,99
29,112
29,120
29,150
29,153
29,165
29,177
29,182
29,197
29,206
29,211
29,280
29,315
29,318
29,326
29,349
29,357
30,59
30,70
30,226
30,262
30,293
30,317
30,322
31,57
31,58
31,62
31,85
31,98
31,130
31,164
31,168
31,199
31,226
31,330
31,341
31,350
32,38
32,58
32,81
32,156
32,178
32,214
32,258
32,291
32,311
32,313
32,338
32,351
32,364
33,59
33,127
33,128
33,146
33,171
33,184
33,185
33,202
33,206
33,224
33,244
33,255
33,256
33,277
33,285
33,300
33,308
33,315
33,322
33,323
33,327
33,337
33,349
33,357
34,35
34,41
34,43
34,66
34,86
34,89
34,99
34,104
34,129
34,136
34,137
34,170
34,185
34,191
34,199
34,211
34,237
34,247
34,262
34,282
34,285
34,291
34,300
34,314
34,327
34,334
34,338
34,352
34,362
35,40
35,58
35,65
35,71
35,72
35,73
35,81
35,86
35,99
35,103
35,104
35,105
35,143
35,162
35,179
35,184
35,185
35,210
35,220
35,224
35,231
35,279
35,303
35,304
35,315
35,353
35,354
35,375
36,61
36,68
36,70
36,80
36,81
36,93
36,119
36,121
36,133
36,141
36,151
36,155
36,166
36,187
36,200
36,207
36,230
36,257
36,279
36,307
36,317
36,319
36,333
36,345
36,372
36,374
37,54
37,76
37,86
37,94
37,107
37,116
37,187
37,258
37,271
37,273
37,290
37,347
37,366
38,41
38,44
38,49
38,58
38,71
38,116
38,119
38,135
38,167
38,188
38,213
38,222
38,227
38,236
38,239
38,259
38,279
38,285
38,291
38,302
38,305
39,93
39,114
39,115
39,134
39,140
39,141
39,158
39,186
39,190
39,192
39,200
39,242
39,243
39,255
39,278
39,285
39,293
39,312
39,315
39,324
39,358
39,361
39,375
40,45
40,58
40,77
40,102
40,156
40,163
40,168
40,193
40,234
40,286
40,317
41,54
41,71
41,94
41,97
41,107
41,173
41,184
41,190
41,207
41,212
41,219
41,245
41,262
41,274
41,281
41,286
41,291
41,292
41,295
41,297
41,316
41,321
41,336
41,352
41,357
41,370
42,61
42,94
42,104
42,112
42,136
42,139
42,141
42,199
42,223
42,228
42,241
42,245
42,268
43,62
43,67
43,73
43,95
43,96
43,103
43,105
43,129
43,134
43,166
43,170
43,189
43,222
43,223
43,228
43,245
43,296
43,320
43,335
43,339
43,347
43,355
43,377
44,86
44,103
44,143
44,153
44,164
44,180
44,190
44,201
44,266
44,298
44,318
44,322
44,374
45,46
45,51
45,61
45,97
45,170
45,179
45,188
45,201
45,217
45,219
45,240
45,258
45,262
45,271
45,303
45,323
45,326
45,339
46,54
46,69
46,80
46,84
46,99
46,111
46,119
46,133
46,154
46,177
46,201
46,203
46,207
46,230
46,242
46,274
46,282
46,299
46,336
46,354
46,363
47,54
47,82
47,85
47,99
47,116
47,117
47,129
47,134
47,137
47,148
47,152
47,159
47,170
47,171
47,174
47,187
47,196
47,220
47,224
47,225
47,249
47,262
47,263
47,269
47,275
47,277
47,281
47,295
47,300
47,326
47,356
47,377
48,59
48,98
48,127
48,220
48,258
48,281
48,365
48,371
49,54
49,94
49,97
49,113
49,116
49,122
49,130
49,141
49,143
49,169
49,269
49,273
49,299
49,308
49,311
49,359
49,367
49,374
50,58
50,59
50,84
50,108
50,129
50,134
50,158
50,188
50,189
50,192
50,213
50,216
50,222
50,227
50,238
50,242
50,251
50,255
50,260
50,285
50,298
50,308
50,309
50,320
50,322
50,372
51,67
51,74
51,102
51,135
51,138
51,158
51,211
51,215
51,221
51,229
51,249
51,271
51,338
51,362
52,77
52,79
52,127
52,143
52,186
52,211
52,241
52,293
52,330
53,56
53,74
53,177
53,224
53,234
53,255
53,286
53,287
53,289
53,324
54,59
54,76
54,151
54,172
54,188
54,210
54,220
54,286
54,316
54,326
54,346
54,354
55,58
55,70
55,89
55,91
55,150
55,157
55,223
55,226
55,232
55,235
55,237
55,241
55,279
55,312
55,316
56,63
56,77
56,112
56,123
56,124
56,166
56,209
56,217
56,247
56,248
56,256
56,259
56,272
56,273
56,275
56,284
56,295
56,299
56,325
56,341
56,342
56,358
57,58
57,85
57,141
57,198
57,205
57,240
57,316
57,330
57,374
58,61
58,64
58,68
58,72
58,75
58,84
58,86
58,97
58,111
58,112
58,170
58,183
58,189
58,212
58,215
58,263
58,265
58,272
58,280
58,289
58,318
58,319
58,331
58,359
58,371
59,90
59,91
59,112
59,135
59,179
59,182
59,217
59,222
59,235
59,247
59,264
59,272
59,283
59,294
59,343
59,349
59,350
60,89
60,94
60,98
60,167
60,194
60,224
60,231
60,234
60,300
60,373
61,64
61,143
61,174
61,177
61,189
61,221
61,299
61,342
61,365
62,84
62,115
62,155
62,217
62,268
62,271
62,306
62,317
62,319
62,322
62,328
62,330
63,96
63,180
63,251
63,261
63,270
63,280
63,311
64,202
64,203
64,237
64,266
64,271
64,314
64,316
64,330
64,352
64,373
65,75
65,88
65,126
65,135
65,157
65,175
65,186
65,189
65,237
65,241
65,249
65,257
65,269
65,306
65,323
65,325
65,330
65,344
65,347
65,361
65,374
65,376
66,81
66,98
66,210
66,223
66,258
66,292
67,82
67,89
67,92
67,113
67,115
67,147
67,191
67,219
67,268
67,277
67,309
67,310
67,317
67,322
67,337
67,369
67,375
68,89
68,120
68,127
68,138
68,220
68,229
68,255
68,258
68,280
68,286
68,313
68,343
69,89
69,100
69,102
69,109
69,121
69,166
69,188
69,232
69,250
69,369
70,73
70,78
70,86
70,88
70,101
70,115
70,129
70,132
70,145
70,176
70,199
70,206
70,209
70,263
70,278
70,285
70,305
70,307
70,335
70,367
71,78
71,138
71,143
71,157
71,189
71,193
71,250
71,286
71,312
71,374
72,73
72,76
72,92
72,109
72,130
72,136
72,159
72,197
72,200
72,226
72,266
72,273
72,364
73,76
73,87
73,107
73,141
73,161
73,236
73,240
73,241
73,250
73,263
73,341
73,347
74,79
74,81
74,91
74,102
74,126
74,130
74,139
74,150
74,160
74,182
74,192
74,230
74,247
74,277
74,294
74,299
74,308
74,311
74,355
75,130
75,141
75,167
75,268
75,314
75,323
75,324
75,325
75,348
76,78
76,84
76,128
76,129
76,167
76,168
76,181
76,189
76,196
76,200
76,229
76,246
76,278
76,283
76,298
76,318
76,321
76,336
76,347
76,349
77,95
77,99
77,112
77,115
77,123
77,148
77,156
77,164
77,183
77,198
77,205
77,237
77,242
77,257
77,315
77,340
77,351
77,375
78,96
78,151
78,204
78,238
78,253
78,288
78,290
78,335
78,362
78,366
78,371
79,123
79,158
79,161
79,168
79,193
79,204
79,236
79,293
79,321
79,326
79,328
79,330
79,352
79,369
80,89
80,107
80,193
80,204
80,220
80,242
80,262
80,288
80,316
80,325
80,328
80,352
80,361
80,373
81,157
81,174
81,224
81,245
81,279
81,292
82,89
82,125
82,144
82,164
82,194
82,236
82,274
82,328
82,362
82,366
83,106
83,120
83,134
83,167
83,219
83,234
83,257
83,281
83,299
83,301
83,310
83,324
83,334
83,335
83,352
84,125
84,158
84,221
84,226
84,318
84,324
85,91
85,112
85,119
85,141
85,149
85,156
85,193
85,196
85,232
85,241
85,248
85,263
85,266
85,282
85,289
85,309
85,322
85,323
85,324
85,337
85,349
85,365
85,366
86,102
86,107
86,114
86,136
86,169
86,180
86,213
86,226
86,236
86,245
86,267
86,276
86,296
86,300
86,304
86,338
86,346
86,375
87,92
87,94
87,95
87,131
87,136
87,149
87,206
87,207
87,239
87,263
87,296
87,298
87,302
87,337
87,338
87,354
87,356
87,370
88,125
88,141
88,158
88,165
88,221
88,224
88,289
88,311
88,347
89,101
89,105
89,108
89,115
89,133
89,135
89,138
89,158
89,187
89,188
89,202
89,205
89,206
89,212
89,219
89,220
89,247
89,299
89,321
89,335
89,352
89,359
90,136
90,167
90,185
90,279
90,290
90,311
91,96
91,104
91,106
91,114
91,116
91,120
91,122
91,139
91,145
91,173
91,198
91,219
91,232
91,244
91,263
91,266
91,285
91,313
91,322
91,331
91,338
91,339
91,350
92,136
92,158
93,104
93,157
93,165
93,214
93,319
93,348
94,174
94,209
94,214
94,220
94,291
94,316
94,340
94,373
95,151
95,178
95,188
95,189
95,197
95,210
95,223
95,242
95,246
95,305
95,335
95,340
96,98
96,138
96,267
96,274
96,334
96,369
97,134
97,190
97,229
97,274
97,288
97,317
97,324
97,369
98,182
98,184
98,190
98,294
98,310
98,314
98,321
98,342
98,346
99,120
99,123
99,187
99,273
99,281
99,306
99,311
99,318
99,341
99,342
100,123
100,135
100,156
100,164
100,223
100,258
100,263
100,303
100,317
100,322
100,340
101,125
101,137
101,170
101,196
101,197
101,305
101,340
102,226
102,229
102,256
102,279
102,286
102,319
102,322
102,340
102,341
103,120
103,156
103,187
103,255
103,330
103,348
104,110
104,115
104,123
104,144
104,157
104,182
104,200
104,212
104,213
104,223
104,253
104,258
104,260
104,271
104,280
104,306
104,310
104,318
104,320
104,322
104,329
104,364
104,365
104,367
104,373
105,134
105,165
105,167
105,209
105,288
105,319
105,365
106,108
106,136
106,142
106,157
106,161
106,167
106,174
106,182
106,190
106,197
106,220
106,230
106,272
106,277
106,291
106,330
106,337
106,361
106,366
106,372
107,122
107,132
107,154
107,182
107,194
107,207
107,235
107,248
107,265
107,283
107,288
107,291
107,315
107,334
107,355
108,127
108,162
108,214
108,220
108,273
109,110
109,137
109,142
109,148
109,166
109,170
109,184
109,194
109,205
109,206
109,218
109,234
109,239
109,249
109,269
109,280
109,316
109,351
109,352
109,353
110,112
110,136
110,167
110,214
110,279
110,297
110,329
110,366
110,369
111,163
111,217
111,241
111,263
111,266
111,290
111,346
111,365
111,369
112,138
112,141
112,223
112,226
112,231
112,236
112,255
112,312
112,317
112,359
112,369
113,140
113,144
113,157
113,161
113,209
113,220
113,255
113,352
113,356
113,365
113,366
114,125
114,132
114,152
114,224
114,250
114,252
114,263
114,365
115,161
115,173
115,255
115,287
115,293
115,327
115,362
115,373
116,161
116,163
116,164
116,226
116,236
116,238
116,266
116,341
116,347
116,348
116,352
116,365
117,158
117,188
117,214
117,225
117,263
117,316
117,319
117,320
117,377
118,135
118,138
118,157
118,158
118,164
118,235
118,319
118,324
118,352
118,367
118,377
119,156
119,157
119,213
119,220
119,221
119,258
119,266
119,274
119,312
119,366
119,374
120,122
120,129
120,137
120,181
120,187
120,188
120,204
120,212
120,243
120,245
120,250
120,258
120,263
120,278
120,295
120,296
120,299
120,340
120,346
120,370
121,161
121,223
121,241
121,271
121,311
121,324
121,328
121,362
122,125
122,143
122,147
122,193
122,240
122,250
122,264
122,374
123,132
123,138
123,149
123,174
123,181
123,209
123,219
123,249
123,259
123,294
123,297
123,302
123,312
123,336
123,352
123,360
123,362
123,371
124,130
124,138
124,161
124,174
124,215
124,242
124,245
124,250
124,288
124,341
124,377
125,135
125,140
125,150
125,164
125,198
125,270
125,281
125,282
125,286
125,303
125,316
125,318
125,325
125,337
125,339
125,346
125,352
125,353
125,371
126,204
126,226
126,241
126,263
126,311
126,322
127,142
127,163
127,164
127,165
127,217
127,227
127,233
127,241
127,242
127,244
127,251
127,261
127,285
127,298
127,325
127,333
127,339
127,347
127,376
128,158
128,226
128,242
128,290
128,369
128,373
129,168
129,177
129,224
129,264
129,290
129,322
129,325
129,331
129,377
130,132
130,138
130,149
130,157
130,167
130,175
130,189
130,213
130,228
130,239
130,240
130,264
130,291
130,293
130,298
130,302
130,311
130,314
130,328
130,377
131,165
131,188
131,232
131,284
131,299
131,318
131,325
132,197
132,258
132,371
133,209
133,242
133,247
133,291
133,330
133,347
133,350
133,362
134,136
134,141
134,164
134,165
134,182
134,204
134,210
134,211
134,221
134,224
134,271
134,289
134,373
134,377
135,157
135,166
135,196
135,197
135,217
135,229
135,235
135,241
135,242
135,300
135,301
135,346
135,356
135,362
135,370
136,153
136,173
136,177
136,218
136,257
136,286
136,305
136,307
136,335
136,344
136,349
136,352
136,370
137,174
137,179
137,252
137,274
137,330
137,334
137,335
138,142
138,146
138,168
138,176
138,178
138,189
138,203
138,211
138,235
138,242
138,263
138,338
138,350
138,354
138,360
138,366
138,369
138,374
139,164
139,175
139,204
139,223
139,228
139,326
139,340
140,182
140,197
140,231
140,257
140,288
140,316
140,373
141,164
141,169
141,187
141,198
141,206
141,207
141,232
141,294
141,309
141,335
141,357
141,373
142,158
142,234
142,250
142,258
142,275
142,311
142,362
143,175
143,186
143,192
143,199
143,205
143,213
143,221
143,227
143,231
143,242
143,253
143,347
143,352
143,370
144,147
144,148
144,154
144,163
144,180
144,189
144,193
144,194
144,256
144,293
144,301
144,304
144,312
144,320
144,324
144,339
144,361
144,371
145,167
145,188
145,220
145,221
145,226
145,252
145,352
146,158
146,197
146,209
146,223
146,236
146,237
146,242
146,263
146,290
147,158
147,163
147,167
147,220
147,242
147,258
147,261
147,266
147,311
147,318
147,319
148,209
148,226
148,290
149,197
149,204
149,209
149,238
149,293
149,377
150,151
150,155
150,168
150,174
150,194
150,214
150,286
150,290
150,305
150,325
150,371
151,170
151,219
151,220
151,223
151,235
151,250
151,259
151,268
151,274
151,279
151,286
151,295
151,297
151,315
151,318
151,319
151,324
151,328
151,343
151,369
152,191
152,209
152,236
152,271
152,311
152,341
153,159
153,160
153,229
153,262
153,317
153,324
153,369
154,187
154,311
154,377
155,183
155,216
155,230
155,237
155,272
155,282
155,290
155,315
155,317
155,347
155,364
156,189
156,194
156,245
156,277
156,285
156,298
156,302
156,316
156,321
156,324
156,330
156,359
156,369
157,159
157,211
157,221
157,227
157,228
157,238
157,243
157,244
157,265
157,274
157,289
157,305
157,334
157,349
158,211
158,261
158,283
158,288
158,333
158,361
158,365
159,167
159,176
159,241
159,286
159,287
159,293
159,314
159,341
159,354
159,374
160,189
160,196
160,232
160,275
160,316
160,325
160,341
161,162
161,166
161,171
161,212
161,217
161,221
161,222
161,225
161,230
161,233
161,237
161,242
161,246
161,248
161,255
161,266
161,307
161,311
161,314
161,332
161,337
161,339
161,352
161,356
161,370
161,372
162,167
162,254
162,288
163,167
163,179
163,190
163,209
163,256
163,259
163,263
163,266
163,282
163,296
163,301
163,316
163,320
163,332
163,362
163,370
163,373
164,167
164,182
164,188
164,198
164,200
164,211
164,218
164,225
164,228
164,240
164,245
164,268
164,299
164,303
164,310
164,315
164,327
164,346
164,353
164,361
164,376
165,196
165,199
165,202
165,206
165,208
165,220
165,247
165,253
165,275
165,306
165,351
165,369
165,374
166,221
166,241
166,258
166,273
166,286
166,330
166,348
166,351
167,189
167,200
167,206
167,217
167,315
167,334
167,349
167,351
167,354
167,364
167,371
168,172
168,187
168,194
168,201
168,227
168,234
168,249
168,250
168,257
168,265
168,283
168,307
168,321
168,328
168,358
168,368
169,209
169,274
169,275
169,316
170,204
170,322
170,325
170,344
170,355
171,204
171,226
172,185
172,188
172,221
172,286
172,287
172,293
172,317
172,335
172,377
173,211
173,229
173,256
173,258
173,352
173,365
173,373
174,177
174,189
174,200
174,216
174,218
174,243
174,244
174,250
174,253
174,264
174,269
174,297
174,326
174,354
175,188
175,189
175,204
175,215
175,233
175,250
175,286
175,345
175,347
175,369
176,228
176,232
176,311
176,317
176,335
176,365
176,373
177,220
177,269
177,288
177,290
177,292
177,303
177,315
177,316
177,329
177,346
177,354
177,376
178,187
178,236
178,291
178,317
178,352
179,187
179,241
179,250
179,260
179,262
179,299
179,348
179,352
180,215
180,290
180,292
180,293
180,329
180,371
181,204
181,220
181,223
181,224
181,238
181,242
181,252
181,273
181,279
181,317
181,319
181,323
181,347
181,351
181,366
182,211
182,237
182,244
182,263
182,266
182,289
182,303
182,319
183,236
183,263
183,277
183,348
184,199
184,294
184,351
185,188
185,229
185,236
185,238
185,286
185,291
186,197
186,216
186,224
186,238
186,240
186,318
186,319
187,196
187,203
187,211
187,229
187,232
187,301
187,327
187,346
187,364
188,192
188,210
188,242
188,287
188,307
188,352
188,360
188,374
189,211
189,218
189,220
189,229
189,233
189,257
189,269
189,274
189,283
189,350
190,220
190,232
190,252
190,255
190,333
190,341
190,349
190,374
190,377
191,200
191,266
191,268
191,275
191,281
191,289
191,311
191,322
191,324
191,340
191,352
192,215
192,275
192,279
192,334
192,366
193,198
193,205
193,224
193,287
193,291
193,310
193,311
193,316
193,331
194,228
194,280
194,288
194,346
195,211
195,215
195,229
195,266
195,330
195,347
195,365
195,371
196,197
196,202
196,221
196,229
196,250
196,261
196,316
196,331
196,340
196,354
197,205
197,220
197,227
197,252
197,279
197,289
197,291
197,302
197,324
197,335
197,346
197,359
197,363
197,364
198,232
198,266
198,330
198,364
199,223
199,269
199,311
199,324
200,226
200,255
200,275
200,325
200,352
200,361
200,374
201,214
201,258
201,325
201,328
201,368
202,214
202,229
202,251
202,285
202,374
203,213
203,234
203,317
203,330
204,223
204,240
204,243
204,251
204,264
204,266
204,269
204,278
204,282
204,307
204,316
204,327
204,328
204,346
205,279
205,320
205,336
205,373
206,263
206,335
206,343
206,374
207,226
207,317
207,319
207,337
207,374
208,263
208,319
209,219
209,222
209,229
209,236
209,250
209,251
209,264
209,271
209,275
209,287
209,297
209,298
209,309
209,329
209,334
210,220
210,262
210,309
210,317
211,237
211,249
211,254
211,257
211,265
211,270
211,275
211,293
211,304
211,319
211,322
211,351
211,358
212,241
212,242
212,266
212,303
212,311
212,358
213,223
213,293
213,319
213,341
214,248
214,275
214,289
214,295
214,299
214,302
214,312
214,314
214,352
214,364
214,365
214,367
215,249
215,256
215,264
215,267
215,287
215,304
215,310
215,312
215,353
215,358
215,361
215,362
215,369
215,377
216,249
216,319
216,369
216,371
217,258
217,273
217,279
217,324
217,360
218,271
218,275
218,377
219,220
219,229
219,255
219,281
220,223
220,259
220,264
220,289
220,301
220,309
220,318
220,320
220,337
220,341
220,351
221,224
221,239
221,279
221,285
221,298
221,302
221,333
221,334
221,361
222,224
222,236
222,271
222,291
222,365
223,238
223,256
223,260
223,274
223,283
223,302
223,352
223,363
223,366
224,235
224,249
224,256
224,260
224,275
224,292
224,295
224,320
224,324
224,327
224,331
224,350
224,359
224,368
224,374
225,232
225,252
225,337
225,352
225,368
226,229
226,230
226,268
226,305
226,338
226,350
226,359
226,369
227,231
227,236
227,254
227,258
227,319
227,343
228,258
228,288
228,317
228,319
228,348
229,234
229,245
229,246
229,250
229,265
229,285
229,294
229,315
229,326
229,341
229,358
229,368
230,284
230,288
230,347
230,371
231,241
231,261
231,287
231,288
231,317
231,324
231,330
231,347
231,362
232,257
232,262
232,301
232,303
232,317
232,353
232,363
233,234
233,236
233,246
233,311
233,318
233,373
233,374
234,248
234,250
234,259
234,268
234,284
234,286
234,293
234,304
234,315
234,346
234,375
235,294
236,241
236,244
236,247
236,258
236,306
236,328
236,337
236,341
236,350
236,352
236,361
236,370
237,238
237,252
237,271
237,279
237,337
237,362
238,239
238,241
238,263
238,284
238,286
238,298
238,315
238,362
238,364
239,273
239,279
239,319
239,340
239,348
239,371
240,270
240,272
240,277
240,301
240,306
240,314
240,337
240,364
240,365
240,367
241,249
241,299
241,308
241,309
241,315
241,344
241,350
241,359
242,247
242,259
242,290
242,300
242,304
242,315
242,317
242,320
242,331
242,332
242,342
242,356
242,357
242,358
242,375
242,377
243,318
244,266
244,288
244,291
245,252
245,255
245,290
245,317
245,335
246,289
247,252
247,274
247,287
247,314
247,316
247,318
247,326
248,255
248,266
248,304
248,317
248,377
249,266
249,335
249,341
250,256
250,283
250,308
250,346
250,348
250,356
250,359
251,287
251,289
251,347
251,352
252,277
252,313
252,319
252,327
252,345
252,346
253,258
253,362
254,273
254,323
254,331
254,341
254,351
254,365
255,269
255,274
255,319
255,346
255,369
255,372
255,377
256,300
256,306
256,335
256,341
256,374
257,278
257,370
258,291
258,308
258,312
258,340
258,347
258,369
259,261
259,275
259,365
259,377
260,293
260,362
260,374
261,286
261,316
261,325
261,330
261,352
261,354
261,369
261,373
262,316
262,340
262,347
263,268
263,283
263,285
263,291
263,308
263,309
263,318
263,323
263,328
263,337
264,289
264,297
264,304
264,311
264,312
264,317
264,319
265,325
265,336
265,369
265,371
266,285
266,291
266,314
266,323
266,334
266,340
266,354
266,358
267,320
267,341
268,273
268,290
268,321
269,271
269,287
269,325
270,291
271,272
271,316
271,361
272,373
272,377
273,282
273,283
273,285
273,286
273,308
273,339
273,364
274,278
274,312
274,336
274,351
274,356
274,367
274,374
275,289
275,294
275,305
275,316
275,325
275,329
275,360
275,362
275,363
275,368
276,340
277,292
277,305
277,341
277,346
277,362
278,309
278,330
278,374
279,285
279,300
279,304
279,327
279,330
279,341
279,346
279,349
279,359
280,335
280,370
281,374
282,298
282,320
282,366
283,324
283,335
284,328
284,335
285,293
286,295
