source,target
0,125
0,198
0,214
0,221
0,279
0,311
0,317
0,324
1,25
1,34
1,65
1,98
1,127
1,160
1,173
1,252
1,369
2,59
2,86
2,106
2,120
2,136
2,141
2,211
2,258
2,295
2,361
3,7
3,13
3,35
3,50
3,76
3,98
3,143
3,161
3,266
3,279
3,287
3,291
3,320
4,6
4,14
4,20
4,28
4,53
4,55
4,86
4,88
4,97
4,108
4,112
4,124
4,126
4,137
4,145
4,149
4,154
4,162
4,209
4,243
4,254
4,269
4,300
4,302
4,303
4,318
4,334
4,351
4,359
4,368
5,10
5,20
5,37
5,54
5,55
5,65
5,78
5,86
5,99
5,132
5,176
5,186
5,198
5,217
5,219
5,263
5,291
5,300
5,314
5,337
5,342
5,370
6,7
6,58
6,98
6,109
6,135
6,153
6,241
6,252
6,265
6,286
6,310
7,21
7,63
7,64
7,72
7,88
7,95
7,110
7,116
7,132
7,138
7,141
7,166
7,203
7,269
7,305
7,306
7,336
7,360
7,367
8,86
8,104
8,141
8,174
8,187
8,238
8,279
8,348
9,24
9,35
9,106
9,130
9,204
9,205
9,214
9,232
9,250
10,33
10,76
10,117
10,130
10,156
10,165
10,175
10,187
10,188
10,242
10,320
10,362
10,369
11,20
11,36
11,46
11,151
11,180
11,355
12,15
12,23
12,40
12,65
12,103
12,104
12,112
12,115
12,124
12,129
12,150
12,162
12,180
12,182
12,183
12,203
12,277
12,323
12,328
12,359
12,376
13,54
13,86
13,89
13,97
13,101
13,142
13,185
13,199
13,210
13,245
13,263
13,276
13,280
13,312
13,315
13,326
13,328
13,332
13,334
13,350
14,26
14,38
14,65
14,106
14,143
14,154
14,163
14,168
14,209
14,214
14,242
14,255
14,274
14,286
14,325
14,355
14,363
14,368
14,373
15,24
15,45
15,65
15,77
15,85
15,87
15,103
15,125
15,188
15,197
15,214
15,224
15,248
15,271
15,317
15,322
15,371
16,43
16,106
16,107
16,151
16,212
16,252
16,259
16,279
16,287
16,320
16,333
17,20
17,21
17,23
17,37
17,44
17,65
17,75
17,80
17,82
17,86
17,89
17,108
17,116
17,133
17,169
17,170
17,201
17,254
17,260
17,263
17,264
17,269
17,276
17,289
17,318
17,333
