source,target
0,14
0,34
0,43
0,51
0,155
0,168
0,207
0,234
0,238
0,290
0,293
0,322
0,341
0,371
1,13
1,42
1,58
1,114
1,168
1,211
1,322
1,342
1,347
2,7
2,20
2,41
2,50
2,93
2,113
2,174
2,238
2,290
2,330
2,353
2,363
2,374
3,46
3,53
3,87
3,98
3,105
3,107
3,161
3,163
3,204
3,221
3,234
3,242
3,271
3,289
3,319
3,371
4,17
4,19
4,32
4,43
4,44
4,79
4,96
4,100
4,127
4,128
4,159
4,171
4,182
4,199
4,244
4,265
4,291
4,296
4,326
4,334
4,338
4,342
4,355
5,10
5,42
5,64
5,76
5,93
5,107
5,118
5,138
5,170
5,181
5,201
5,207
5,237
5,277
5,310
5,312
5,332
5,336
5,348
5,350
5,355
5,368
6,19
6,23
6,47
6,50
6,59
6,86
6,87
6,163
6,174
6,258
6,263
6,271
6,275
6,340
6,355
7,27
7,67
7,70
7,72
7,129
7,144
7,152
7,158
7,173
7,202
7,217
7,246
7,250
7,275
7,287
7,290
7,302
7,314
7,315
7,323
7,326
7,331
7,333
7,339
7,348
7,360
7,367
8,46
8,73
8,109
8,122
8,127
8,143
8,161
8,238
8,266
8,271
8,292
8,318
8,362
9,34
9,46
9,77
9,83
9,104
9,106
9,167
9,221
9,287
9,324
9,348
10,19
10,27
10,33
10,36
10,42
10,74
10,91
10,146
10,167
10,229
10,238
10,279
10,320
10,340
10,347
10,371
11,14
11,34
11,39
11,50
11,89
11,106
11,147
11,150
11,156
11,165
11,204
11,234
11,236
11,287
11,311
11,315
11,333
11,335
11,363
11,377
12,21
12,37
12,42
12,45
12,57
12,62
12,63
12,70
12,79
12,94
12,104
12,117
12,124
12,125
12,137
12,147
12,154
12,176
12,209
12,213
12,218
12,243
12,244
12,251
12,270
12,306
12,317
12,324
12,328
12,330
12,332
12,346
12,350
12,358
12,368
13,16
13,20
13,43
13,53
13,56
13,67
13,70
13,71
13,100
13,102
13,105
13,111
13,118
13,124
13,133
13,151
13,159
13,167
13,170
13,171
13,179
13,183
13,197
13,203
13,214
13,225
13,231
13,239
13,258
13,270
13,272
13,283
13,343
13,354
13,367
13,369
14,34
14,36
14,65
14,84
14,161
14,188
14,193
14,224
14,277
14,318
14,328
14,340
15,33
15,87
15,120
15,161
15,165
15,177
15,237
15,302
15,325
16,64
16,91
16,149
16,187
16,204
16,289
16,320
16,369
16,377
17,41
17,52
17,63
17,80
17,144
17,145
17,146
17,156
17,157
17,170
17,183
17,186
17,191
17,200
17,206
17,216
17,231
17,234
17,249
17,270
17,282
17,308
17,310
17,314
17,319
17,322
17,327
17,338
17,351
18,24
18,26
18,50
18,113
18,128
18,211
18,217
18,228
18,266
18,288
18,340
19,33
19,55
19,57
19,63
19,80
19,85
19,94
19,112
19,117
19,148
19,150
19,162
19,178
19,207
19,240
19,243
19,247
19,261
19,283
19,316
19,343
19,353
19,374
19,377
20,50
20,57
20,65
20,68
20,71
20,78
20,85
20,86
20,116
20,130
20,131
20,132
20,138
20,159
20,164
20,174
20,177
20,192
20,220
20,238
20,241
20,282
20,311
20,316
20,335
20,373
20,375
21,34
21,42
21,47
21,56
21,58
21,77
21,91
21,104
21,119
21,214
21,319
21,336
21,377
22,42
22,158
22,218
22,220
22,256
22,273
22,340
22,347
22,362
22,377
23,25
23,31
23,35
23,57
23,60
23,67
23,89
23,107
23,108
23,116
23,117
23,151
23,156
23,160
23,161
23,176
23,182
23,231
23,274
23,280
23,282
23,287
23,290
23,293
23,295
23,318
23,330
23,354
23,355
24,28
24,35
24,40
24,59
24,87
24,94
24,105
24,136
24,148
24,157
24,159
24,192
24,198
24,214
24,222
24,228
24,240
24,252
24,254
24,260
24,274
24,275
24,276
24,280
24,287
24,337
24,355
24,360
24,363
25,41
25,46
25,58
25,65
25,100
25,128
25,138
25,169
25,212
25,250
25,313
25,317
25,319
26,32
26,34
26,63
26,72
26,79
26,87
26,105
26,110
26,113
26,118
26,124
26,127
26,148
26,208
26,226
26,227
26,263
26,266
26,275
26,298
26,306
26,352
26,375
27,36
27,46
27,58
27,87
27,127
27,129
27,135
27,157
27,220
27,229
27,257
27,287
27,290
27,312
27,330
27,373
28,33
28,55
28,70
28,76
28,91
28,94
28,114
28,135
28,167
28,193
28,201
28,203
28,226
28,233
28,276
28,280
28,287
28,288
28,291
28,317
28,321
28,362
29,56
29,65
29,75
29,93
29,98
29,101
29,120
29,131
29,138
29,156
29,160
29,166
29,170
29,175
29,181
29,198
29,201
29,206
29,218
29,257
29,266
29,275
29,280
29,290
29,319
29,325
29,361
29,374
30,33
30,76
30,112
30,139
30,146
30,167
30,223
30,229
30,266
30,288
30,290
30,316
30,338
30,352
31,53
31,67
31,89
31,91
31,120
31,164
31,174
31,177
31,187
31,236
31,258
31,293
31,316
31,348
31,362
31,365
31,373
32,36
32,46
32,47
32,68
32,74
32,89
32,108
32,156
32,161
32,167
32,225
32,229
32,242
32,316
32,329
33,35
33,44
33,46
33,70
33,71
33,79
33,87
33,97
33,116
33,125
33,147
33,152
33,157
33,165
33,173
33,174
33,185
33,187
33,189
33,193
33,194
33,240
33,241
33,248
33,255
33,257
33,262
33,284
33,287
33,310
33,312
33,317
33,364
33,371
34,44
34,56
34,71
34,79
34,85
34,91
34,94
34,95
34,120
34,133
34,144
34,149
34,195
34,204
34,206
34,213
34,225
34,249
34,254
34,274
34,295
34,297
34,302
34,324
34,335
35,50
35,61
35,88
35,92
35,120
35,136
35,150
35,155
35,157
35,164
35,167
35,179
35,181
35,189
35,206
35,212
35,215
35,219
35,227
35,233
35,234
35,245
35,256
35,280
35,293
35,304
35,325
35,332
35,333
35,343
35,371
36,44
36,46
36,57
36,89
36,91
36,98
36,128
36,132
36,133
36,141
36,149
36,198
36,201
36,205
36,207
36,212
36,224
36,233
36,251
36,261
36,265
36,284
36,302
36,321
36,336
36,347
36,359
36,366
36,375
37,70
37,86
37,177
37,229
37,335
37,348
37,377
38,42
38,43
38,49
38,62
38,69
38,81
38,83
38,84
38,90
38,104
38,105
38,126
38,146
38,149
38,156
38,157
38,160
38,161
38,208
38,236
38,240
38,242
38,243
38,254
38,271
38,278
38,286
38,309
38,312
38,339
39,46
39,48
39,78
39,107
39,121
39,141
39,146
39,179
39,195
39,203
39,236
39,243
39,253
39,259
39,266
39,279
39,282
39,284
39,322
39,348
39,377
40,50
40,60
40,84
40,157
40,174
40,206
40,226
40,251
40,252
40,352
40,366
41,46
41,54
41,55
41,81
41,111
41,115
41,142
41,145
41,149
41,153
41,166
41,182
41,189
41,198
41,202
41,206
41,216
41,223
41,255
41,263
41,304
41,344
41,363
42,58
42,70
42,94
42,96
42,105
42,112
42,132
42,139
42,144
42,151
42,152
42,174
42,179
42,192
42,212
42,213
42,227
42,238
42,243
42,254
42,262
42,288
42,306
42,311
42,329
42,333
42,349
43,47
43,57
43,77
43,92
43,108
43,117
43,138
43,153
43,158
43,162
43,165
43,170
43,190
43,192
43,194
43,202
43,238
43,283
43,299
43,302
43,318
43,332
43,342
43,360
44,177
44,275
44,323
45,63
45,69
45,74
45,97
45,121
45,147
45,167
45,171
45,178
45,197
45,239
45,249
45,251
45,292
45,299
45,300
45,315
45,343
45,357
46,51
46,52
46,74
46,111
46,130
46,145
46,146
46,149
46,182
46,190
46,191
46,206
46,223
46,235
46,246
46,252
46,257
46,262
46,266
46,268
46,284
46,285
46,291
46,297
46,301
46,303
46,351
46,356
46,361
47,50
47,66
47,87
47,96
47,101
47,110
47,121
47,146
47,153
47,178
47,189
47,194
47,196
47,197
47,210
47,221
47,226
47,235
47,263
47,269
47,281
47,295
47,326
47,332
47,338
47,349
47,364
48,86
48,125
48,138
48,167
48,204
48,209
48,226
48,272
48,286
48,289
49,61
49,87
49,104
49,109
49,124
49,132
49,142
49,162
49,208
49,223
49,245
49,258
49,277
49,290
49,303
49,305
49,311
49,317
49,321
49,327
49,349
49,369
50,71
50,84
50,87
50,107
50,126
50,135
50,150
50,151
50,167
50,182
50,187
50,188
50,205
50,212
50,217
50,221
50,229
50,233
50,246
50,247
50,255
50,288
50,312
50,318
50,336
50,339
50,344
50,345
51,83
51,114
51,128
51,164
51,187
51,188
51,211
51,224
51,279
51,287
51,322
52,76
52,77
52,98
52,174
52,177
52,214
52,236
52,242
52,250
52,272
52,290
52,318
52,365
53,56
53,77
53,162
53,211
53,229
53,242
53,266
53,271
53,323
53,348
54,67
54,87
54,93
54,98
54,135
54,138
54,162
54,164
54,210
54,253
54,255
54,258
54,265
54,271
54,272
54,286
54,289
54,305
54,311
54,317
54,320
54,348
54,355
54,364
54,373
55,74
55,106
55,108
55,140
55,155
55,201
55,232
55,234
55,275
55,287
55,291
55,317
55,318
55,324
55,330
55,359
55,366
56,67
56,73
56,87
56,97
56,98
56,112
56,122
56,147
56,158
56,172
56,182
56,200
56,244
56,245
56,251
56,253
56,260
56,271
56,310
56,311
56,313
56,321
56,327
56,370
56,373
57,70
57,120
57,144
57,197
57,252
57,258
57,260
57,281
57,317
58,72
58,79
58,86
58,105
58,111
58,113
58,116
58,145
58,180
58,182
58,185
58,222
58,233
58,256
58,257
58,276
58,277
58,288
58,325
58,326
58,334
58,335
58,339
58,341
58,345
58,346
58,348
58,353
59,62
59,66
59,99
59,120
59,197
59,199
59,210
59,251
59,254
59,263
59,293
59,300
59,313
59,316
59,336
59,349
59,354
59,358
59,372
60,67
60,85
60,86
60,135
60,189
60,229
60,319
60,341
61,70
61,100
61,127
61,130
61,135
61,140
61,161
61,166
61,169
61,177
61,187
61,234
61,258
61,283
61,316
61,325
61,347
61,352
62,143
62,151
62,156
62,238
62,255
62,273
62,288
62,290
62,371
63,74
63,109
63,120
63,123
63,143
63,146
63,151
63,164
63,308
63,330
63,334
63,341
64,80
64,249
64,276
64,293
64,325
64,335
65,77
65,92
65,113
65,115
65,129
65,136
65,144
65,181
65,207
65,209
65,211
65,271
65,282
65,319
65,346
65,348
65,351
65,352
65,360
66,67
66,127
66,130
66,144
66,161
66,189
66,220
66,226
66,254
66,263
66,290
66,311
66,316
66,318
66,345
66,365
67,70
67,80
67,94
67,98
67,103
67,104
67,139
67,149
67,155
67,164
67,175
67,178
67,194
67,222
67,235
67,261
67,265
67,278
67,296
67,304
67,307
67,323
67,352
67,362
67,368
68,70
68,109
68,127
68,226
68,330
68,340
68,348
68,366
69,106
69,107
69,123
69,130
69,136
69,158
69,221
69,229
69,265
69,288
69,311
70,77
70,86
70,91
70,94
70,103
70,146
70,152
70,162
70,173
70,200
70,205
70,209
70,210
70,232
70,246
70,251
70,261
70,264
70,281
70,290
70,293
70,314
70,325
70,326
70,337
70,344
71,87
71,99
71,120
71,127
71,174
71,211
71,224
71,234
71,258
71,271
71,278
71,291
71,311
71,346
72,76
72,120
72,151
72,188
72,234
72,287
72,288
72,290
72,291
72,301
72,311
72,371
72,377
73,144
