source,target
0,77
0,87
0,109
0,193
0,216
0,229
0,236
0,258
0,271
0,285
0,339
0,365
0,366
0,377
1,4
1,98
1,136
1,255
1,288
1,373
2,20
2,23
2,42
2,98
2,109
2,156
2,160
2,177
2,193
2,211
2,234
2,241
2,324
2,325
2,362
2,366
3,18
3,20
3,24
3,47
3,65
3,123
3,177
3,187
3,193
3,204
3,221
3,223
3,266
3,286
3,352
3,374
4,14
4,16
4,19
4,28
4,32
4,33
4,50
4,52
4,59
4,63
4,65
4,83
4,93
4,95
4,104
4,111
4,116
4,120
4,138
4,156
4,157
4,209
4,214
4,224
4,230
4,242
4,257
4,258
4,271
4,275
4,276
4,290
4,308
4,325
4,339
4,340
4,341
4,363
4,365
4,368
4,374
5,9
5,24
5,45
5,51
5,54
5,56
5,65
5,76
5,85
5,111
5,126
5,136
5,137
5,140
5,160
5,165
5,167
5,168
5,213
5,234
5,238
5,255
5,263
5,266
5,272
5,286
5,291
5,300
5,310
5,316
5,318
5,322
5,344
5,347
5,348
5,363
5,366
6,7
6,26
6,33
6,59
6,67
6,86
6,87
6,91
6,164
6,165
6,174
6,204
6,205
6,221
6,222
6,252
6,264
6,288
6,293
6,344
6,350
6,365
7,12
7,21
7,24
7,37
7,48
7,58
7,69
7,74
7,80
7,100
7,132
7,134
7,156
7,174
7,189
7,192
7,200
7,202
7,209
7,210
7,214
7,215
7,220
7,222
7,225
7,234
7,259
7,271
7,275
7,290
7,291
7,298
7,311
7,317
7,322
7,340
7,352
7,365
7,367
8,33
8,37
8,70
8,85
8,144
8,146
8,156
8,220
8,244
8,290
8,317
8,348
8,367
9,39
9,61
9,67
9,83
9,98
9,127
9,158
9,164
9,165
9,182
9,201
9,226
9,234
9,241
9,273
9,279
9,319
9,348
9,369
10,36
10,70
10,138
10,164
10,193
10,221
10,256
10,272
10,291
10,324
10,341
10,366
11,49
11,56
11,87
11,107
11,130
11,174
11,219
11,319
11,327
11,357
11,362
11,372
12,13
12,15
12,16
12,17
12,28
12,33
12,36
12,39
12,57
12,65
12,66
12,67
12,75
12,76
12,78
12,83
12,88
12,104
12,108
12,124
12,138
12,143
12,154
12,161
12,167
12,169
12,184
12,185
12,224
12,227
12,236
12,239
12,242
12,249
12,255
12,256
12,258
12,271
12,274
12,275
12,289
12,293
12,299
12,303
12,313
12,316
12,336
12,344
12,345
12,365
13,20
13,23
13,34
13,41
13,42
13,69
13,87
13,94
13,125
13,131
13,135
13,147
13,149
13,159
13,167
13,189
13,215
13,218
13,224
13,229
13,234
13,269
13,271
13,275
13,308
13,311
13,313
13,318
13,329
13,360
13,374
13,376
14,50
14,92
14,109
14,158
14,187
14,191
14,274
14,306
14,330
15,19
15,47
15,88
15,242
15,250
15,262
15,287
15,301
15,324
15,340
15,352
16,17
16,20
16,23
16,43
16,59
16,174
16,187
16,234
16,288
16,289
17,19
17,26
17,28
17,41
17,48
17,53
17,58
17,70
17,94
17,117
17,130
17,132
17,143
17,158
17,182
17,188
17,189
17,207
17,227
17,228
17,233
17,263
17,272
17,279
17,280
17,281
17,305
17,307
17,313
17,324
17,341
17,347
17,352
17,360
17,364
18,39
18,104
18,144
18,155
18,177
18,200
18,204
18,241
18,280
18,287
18,293
18,324
18,362
19,24
19,26
19,28
19,41
19,44
19,51
19,54
19,59
19,60
19,67
19,74
19,77
19,86
19,89
19,94
19,102
19,106
19,135
19,138
19,156
19,161
19,179
19,190
19,196
19,204
19,211
19,214
19,216
19,221
19,224
19,235
19,246
19,251
19,252
19,257
19,260
19,266
19,269
19,275
19,279
19,289
19,293
19,318
19,319
19,330
19,333
19,338
20,28
20,35
20,45
20,58
20,64
20,81
20,83
20,91
20,98
20,120
20,122
20,127
20,135
20,142
20,151
20,156
20,163
20,168
20,177
20,185
20,187
20,193
20,223
20,226
20,240
20,266
20,271
20,276
20,293
20,303
20,309
20,311
20,315
20,318
20,320
20,325
20,326
20,328
20,340
20,341
20,348
20,362
20,366
21,72
21,98
21,123
21,141
21,155
21,164
21,226
21,234
21,250
21,266
21,288
21,317
21,319
21,322
21,362
22,36
22,67
22,77
22,204
22,223
22,226
22,341
22,348
23,24
23,35
23,64
23,67
23,70
23,71
23,74
23,90
23,91
23,92
23,95
23,98
23,99
23,100
23,106
23,111
23,113
23,120
23,123
23,125
23,136
23,145
23,158
23,161
23,174
23,188
23,193
23,204
23,225
23,228
23,229
23,238
23,242
23,250
23,258
23,273
23,279
23,285
23,286
23,288
23,289
23,293
23,300
23,302
23,303
23,316
23,326
23,341
23,346
23,356
23,365
23,373
24,26
24,31
24,46
24,54
24,71
24,74
24,75
24,89
24,93
24,95
24,108
24,110
24,136
24,148
24,150
24,174
24,183
24,184
24,198
24,223
24,227
24,236
24,249
24,252
24,265
24,268
24,280
24,288
24,291
24,297
24,300
24,311
24,315
24,332
24,336
24,352
24,355
24,371
25,35
25,36
25,42
25,107
25,138
25,157
25,191
25,215
25,237
25,240
25,258
25,275
25,293
25,324
25,357
26,28
26,37
26,53
26,64
26,66
26,71
26,104
26,106
26,113
26,136
26,144
26,165
26,177
26,194
26,201
26,202
26,206
26,223
26,241
26,242
26,245
26,254
26,261
26,271
26,275
26,277
26,289
26,296
26,297
26,298
26,305
26,310
26,313
26,318
26,321
26,329
26,330
26,342
26,346
26,353
26,363
27,70
27,74
27,91
27,94
27,167
27,197
27,209
27,341
27,369
28,35
28,42
28,50
28,51
28,52
28,70
28,74
28,106
28,107
28,120
28,127
28,144
28,159
28,164
28,172
28,177
28,189
28,193
28,211
28,220
28,221
28,234
28,240
28,241
28,251
28,258
28,266
28,274
28,290
28,291
28,333
28,340
28,347
28,352
28,369
28,377
29,50
29,85
29,88
29,95
29,108
29,138
29,161
29,188
29,194
29,211
29,212
29,218
29,221
29,223
29,238
29,240
29,241
29,252
29,253
29,258
29,261
29,263
29,276
29,288
29,309
29,319
29,330
29,340
29,341
29,344
29,350
29,360
29,361
29,366
30,34
30,38
30,50
30,87
30,104
30,106
30,168
30,207
30,284
30,311
30,319
31,123
31,125
31,163
31,180
31,193
31,211
31,221
31,271
31,342
32,35
32,109
32,143
32,165
32,168
32,197
32,257
32,358
33,46
33,50
33,54
33,56
33,65
33,70
33,82
33,87
33,89
33,110
33,127
33,128
33,138
33,148
33,152
33,158
33,173
33,174
33,184
33,193
33,224
33,263
33,269
33,289
33,291
33,295
33,297
33,298
33,305
33,318
33,320
33,321
33,328
33,335
33,341
33,346
33,365
34,39
34,47
34,50
34,53
34,57
34,65
34,73
34,74
34,76
34,86
34,110
34,117
34,128
34,134
34,154
34,161
34,164
34,174
34,218
34,222
34,229
34,231
34,237
34,269
34,282
34,293
34,294
34,302
34,312
34,332
