source,target
0,92
0,155
0,188
0,202
0,204
0,214
0,220
0,362
0,365
1,7
1,45
1,85
1,87
1,125
1,177
1,242
1,288
1,297
1,340
2,38
2,46
2,124
2,135
2,138
2,290
2,371
3,67
3,76
3,89
3,94
3,164
3,187
3,204
3,224
3,252
3,319
3,357
3,371
3,374
4,6
4,24
4,26
4,28
4,106
4,114
4,117
4,123
4,134
4,141
4,145
4,151
4,157
4,167
4,169
4,191
4,192
4,193
4,197
4,204
4,220
4,248
4,249
4,270
4,291
4,311
4,318
4,324
4,340
4,350
4,361
4,364
5,11
5,21
5,24
5,28
5,32
5,34
5,43
5,65
5,76
5,83
5,129
5,132
5,136
5,144
5,158
5,161
5,163
5,192
5,195
5,237
5,238
5,252
5,258
5,259
5,269
5,293
5,313
5,316
5,333
5,335
5,348
5,350
5,353
5,357
5,362
5,365
5,368
5,369
6,44
6,47
6,58
6,127
6,163
6,167
6,250
6,284
6,327
6,333
6,335
6,347
6,362
6,367
7,18
7,20
7,34
7,35
7,37
7,42
7,46
7,58
7,66
7,69
7,87
7,143
7,152
7,157
7,165
7,172
7,174
7,178
7,211
7,215
7,226
7,227
7,229
7,241
7,243
7,264
7,286
7,294
7,303
7,306
7,307
7,308
7,316
7,322
7,324
7,325
7,352
7,361
7,364
8,28
8,29
8,56
8,59
8,74
8,91
8,158
8,169
8,170
8,197
8,204
8,215
8,238
8,371
9,26
9,38
9,56
9,188
9,248
9,274
9,311
9,318
9,319
9,366
10,66
10,230
10,231
10,273
10,287
10,322
10,326
10,341
10,371
11,19
11,20
11,34
11,39
11,74
11,141
11,161
11,164
11,168
11,269
11,291
11,303
11,316
11,340
11,374
12,36
12,45
12,49
12,50
12,60
12,75
12,86
12,93
12,96
12,135
12,141
12,143
12,170
12,183
12,199
12,204
12,209
12,211
12,214
12,221
12,225
12,228
12,230
12,231
12,237
12,238
12,246
12,299
12,315
12,318
12,338
12,340
12,352
12,368
12,371
13,18
13,19
13,48
13,49
13,86
13,104
13,109
13,116
13,127
13,129
13,141
13,167
13,185
13,187
13,204
13,206
13,220
13,277
13,310
13,312
13,316
13,328
13,338
14,22
14,38
14,163
14,197
14,220
14,236
14,246
14,341
14,348
14,374
14,377
15,47
15,61
15,104
15,128
15,135
15,157
15,168
15,188
15,190
15,229
15,236
15,253
15,368
16,58
16,95
16,242
16,266
16,275
16,314
16,325
16,347
16,352
17,29
17,42
17,87
17,88
17,101
17,109
17,110
17,124
17,154
17,183
17,187
17,197
17,200
17,206
17,229
17,250
17,266
17,272
17,297
17,326
17,337
17,342
17,354
17,366
17,369
17,374
18,33
18,41
18,67
18,136
18,167
18,168
18,179
18,242
18,258
18,293
18,317
18,318
18,333
18,337
18,369
19,20
19,23
19,47
19,49
19,50
19,58
19,67
19,71
19,76
19,80
19,86
19,98
19,105
19,111
19,114
19,123
19,125
19,128
19,140
19,144
19,145
19,156
19,212
19,213
19,230
19,232
19,233
19,238
19,241
19,245
19,251
19,259
19,264
19,271
19,279
19,286
19,298
19,300
19,317
19,322
19,327
19,330
19,331
19,335
19,377
20,33
20,39
20,56
20,64
20,65
20,70
20,79
20,82
20,85
20,93
20,114
20,127
20,143
20,145
20,189
20,207
20,214
20,218
20,229
20,234
20,236
20,248
20,265
20,272
20,278
20,288
20,303
20,306
20,307
20,318
20,319
20,323
20,337
20,356
21,35
21,47
21,70
21,86
21,122
21,130
21,174
21,226
21,232
21,299
21,300
21,318
22,31
22,33
22,34
22,74
22,91
22,144
22,226
22,241
22,250
22,251
22,263
22,275
22,352
22,363
23,48
23,50
23,74
23,77
23,97
23,101
23,126
23,127
23,136
23,164
23,169
23,216
23,222
23,232
23,240
23,245
23,269
23,277
23,285
23,296
23,340
23,360
23,377
24,26
24,46
24,65
24,66
24,67
24,75
24,77
24,88
24,89
24,109
24,118
24,123
24,128
24,133
24,135
24,144
24,151
24,157
24,164
24,175
24,179
24,205
24,217
24,221
24,222
24,225
24,241
24,258
24,271
24,294
24,303
24,334
24,343
24,362
24,365
24,368
25,35
25,45
25,50
25,89
25,163
25,174
25,340
25,341
26,40
26,49
26,79
26,81
26,94
26,108
26,123
26,128
26,130
26,143
26,161
26,165
26,168
26,180
26,191
26,199
26,200
26,210
26,211
26,215
26,221
26,238
26,249
26,250
26,252
26,253
26,258
26,259
26,262
26,267
26,277
26,278
26,290
26,291
26,301
26,308
26,324
26,325
26,330
26,346
26,348
26,351
26,365
27,43
27,103
27,129
27,136
27,157
27,188
27,238
27,273
27,274
27,289
27,345
28,34
28,35
28,37
28,42
28,61
28,133
28,139
28,140
28,159
28,161
28,187
28,192
28,206
28,208
28,214
28,224
28,231
28,244
28,249
28,262
28,282
28,309
28,330
28,371
29,36
29,76
29,77
29,83
29,87
29,103
29,104
29,118
29,135
29,142
29,150
29,159
29,170
29,187
29,195
29,207
29,221
29,231
29,245
29,247
29,265
29,288
29,295
29,297
29,302
29,304
29,306
29,309
29,317
29,325
29,331
29,333
29,335
29,340
29,357
29,366
29,369
29,377
30,33
30,35
30,56
30,60
30,74
30,78
30,87
30,104
30,204
30,214
30,266
30,298
30,325
30,347
30,371
30,377
31,83
31,141
31,209
31,255
31,279
31,316
32,39
32,46
32,87
32,91
32,144
32,164
32,168
32,174
32,188
32,220
32,224
32,240
32,352
32,369
33,41
33,51
33,60
33,74
33,89
33,93
33,95
33,100
33,106
33,108
33,110
33,125
33,134
33,135
33,142
33,165
33,173
33,187
33,188
33,189
33,190
33,193
33,195
33,198
