source,target
0,26
0,33
0,77
0,166
0,193
0,197
0,274
0,332
1,13
1,36
1,43
1,83
1,112
1,161
1,226
1,229
1,242
1,325
2,20
2,29
2,41
2,67
2,164
2,197
2,201
2,223
2,252
2,286
2,311
2,359
2,362
3,42
3,50
3,56
3,135
3,138
3,163
3,189
3,193
3,194
3,211
3,309
4,14
4,47
4,81
4,82
4,106
4,115
4,125
4,126
4,138
4,165
4,173
4,180
4,192
4,195
4,218
4,242
4,243
4,258
4,294
4,321
4,343
4,358
4,365
5,27
5,29
5,31
5,59
5,77
5,81
5,93
5,120
5,161
5,196
5,199
5,202
5,214
5,222
5,232
5,240
5,284
5,318
5,327
5,330
5,331
5,337
5,342
5,368
5,377
6,12
6,29
6,70
6,96
6,161
6,183
6,220
6,238
6,275
6,377
7,24
7,30
7,43
7,55
7,62
7,68
7,102
7,116
7,127
7,131
7,141
7,142
7,197
7,201
7,203
7,220
7,245
7,246
7,249
7,266
7,281
7,306
7,322
7,345
8,56
8,64
8,86
8,123
8,130
8,135
8,158
8,181
8,214
8,220
8,229
8,255
8,286
8,290
8,366
8,368
9,32
9,43
9,67
9,123
9,153
9,250
9,353
10,19
10,45
10,46
10,135
10,136
10,193
10,204
10,240
10,324
10,342
10,346
11,13
11,47
11,59
11,70
11,74
11,121
11,129
11,133
11,155
11,194
11,220
11,271
11,373
12,17
12,19
12,34
12,37
12,71
12,72
12,81
12,105
12,119
12,123
12,134
12,148
12,149
12,166
12,178
12,191
12,208
12,212
12,216
12,225
12,244
12,251
12,263
12,267
12,275
12,289
12,299
12,322
12,323
12,345
12,357
12,364
12,376
13,30
13,84
13,89
13,118
13,133
13,147
13,157
13,165
13,172
13,190
13,196
13,203
13,219
13,227
13,237
13,254
13,271
13,273
13,278
13,323
13,350
14,59
14,163
14,166
14,221
14,266
14,287
14,291
14,310
14,335
14,339
14,340
14,371
15,19
15,23
15,58
15,127
15,131
15,157
15,158
15,189
15,275
15,276
15,289
15,317
15,318
15,322
15,326
15,335
15,340
15,373
16,20
16,29
16,104
16,127
16,199
16,273
16,323
16,324
16,348
16,364
16,366
17,61
17,86
17,117
17,140
17,142
17,156
17,167
17,176
17,191
17,227
17,232
17,234
17,240
17,245
17,251
17,272
17,273
17,285
17,358
17,373
18,28
18,42
18,89
18,106
18,144
18,193
18,232
18,279
18,290
18,348
18,367
19,38
19,47
19,48
19,56
19,72
19,78
19,85
19,90
19,108
19,151
19,152
19,154
19,171
19,178
19,191
19,203
19,216
19,217
19,236
19,238
19,240
19,279
19,280
19,281
19,293
19,296
19,307
19,322
19,361
20,35
20,46
20,51
20,58
20,113
20,117
20,120
20,125
20,142
20,144
20,146
20,167
20,168
20,196
20,218
20,224
20,237
20,240
20,247
20,263
20,264
20,284
20,294
20,337
20,348
20,354
20,363
20,365
20,377
21,125
21,209
21,238
21,274
21,275
21,308
22,120
22,125
22,143
22,160
22,165
22,223
22,227
22,250
22,275
22,347
23,70
23,75
23,102
23,104
23,143
23,144
23,147
23,153
23,164
23,168
23,174
23,175
23,179
23,195
23,198
23,203
23,216
23,221
23,235
23,236
23,254
23,297
23,308
23,328
23,330
23,350
24,47
24,57
24,58
24,75
24,81
24,114
24,119
24,121
24,146
24,153
24,157
24,161
24,172
24,198
24,204
24,221
24,224
24,272
24,301
24,308
24,310
24,323
24,339
24,340
24,341
24,359
24,367
25,29
25,43
25,58
25,89
25,130
25,131
25,143
25,144
25,211
25,218
25,223
25,242
25,264
25,289
25,302
25,362
26,27
26,31
26,32
26,61
26,72
26,76
26,86
26,89
26,103
26,128
26,162
26,166
26,170
26,247
26,253
26,261
26,270
26,284
26,305
26,349
26,351
26,355
26,362
27,56
27,104
27,138
27,143
27,185
27,197
27,215
27,220
27,234
27,240
27,266
27,293
27,335
27,340
27,352
28,35
28,56
28,142
28,174
28,178
28,195
28,205
28,213
28,234
28,240
28,263
28,266
28,276
28,287
28,296
28,301
28,326
28,328
28,342
28,355
28,376
29,31
29,34
29,57
29,60
29,80
29,130
29,157
29,165
29,176
29,200
29,235
29,243
29,260
29,272
29,273
29,278
29,310
29,315
29,318
29,327
29,342
29,348
29,354
29,363
29,370
30,35
30,38
30,103
30,125
30,153
30,185
30,190
30,252
30,259
30,266
30,284
30,316
30,322
30,334
30,352
31,38
31,234
31,241
31,242
31,293
31,330
31,373
31,374
32,223
32,242
32,352
33,34
33,69
33,125
33,143
33,158
33,161
33,188
33,195
33,210
33,234
33,243
33,265
33,269
33,345
33,352
33,356
33,362
33,363
34,39
34,53
34,61
34,78
34,86
34,98
34,100
34,113
34,117
34,147
34,186
34,190
34,221
34,240
34,245
34,269
34,326
34,360
34,361
35,46
35,56
35,60
35,83
35,85
35,104
35,105
35,112
35,125
35,129
35,146
35,162
35,186
35,194
35,207
35,212
35,222
35,255
35,271
35,290
35,306
35,322
35,331
35,363
35,367
36,42
36,54
36,65
36,85
36,87
36,145
36,157
36,166
36,175
36,190
36,194
36,213
36,234
36,235
36,247
