source,target
0,5
0,19
0,38
0,41
0,46
0,87
0,127
0,155
0,174
0,214
0,238
0,251
0,255
0,274
0,290
0,341
0,371
1,7
1,12
1,30
1,56
1,58
1,114
1,128
1,151
1,234
1,250
1,315
1,319
1,325
1,366
2,17
2,26
2,47
2,91
2,123
2,154
2,155
2,167
2,186
2,241
2,300
2,301
2,365
3,17
3,34
3,46
3,67
3,70
3,83
3,119
3,158
3,226
3,248
3,293
3,304
3,330
3,377
4,42
4,62
4,83
4,93
4,108
4,135
4,137
4,138
4,147
4,159
4,168
4,169
4,192
4,193
4,199
4,200
4,219
4,220
4,221
4,234
4,246
4,257
4,266
4,271
4,298
4,307
4,313
4,333
4,336
4,370
5,28
5,30
5,41
5,75
5,102
5,121
5,124
5,140
5,164
5,171
5,191
5,225
5,229
5,240
5,249
5,256
5,296
5,308
5,311
5,351
5,357
5,362
5,375
6,7
6,9
6,58
6,80
6,81
6,83
6,138
6,174
6,177
6,189
6,221
6,226
6,337
6,341
6,364
7,9
7,11
7,19
7,51
7,56
7,64
7,70
7,83
7,97
7,104
7,116
7,130
7,146
7,148
7,169
7,173
7,186
7,209
7,294
7,321
7,347
7,354
7,355
7,358
7,361
8,41
8,43
8,155
8,156
8,158
8,169
8,177
8,193
8,203
8,220
8,223
8,277
8,316
8,319
8,325
8,349
9,42
9,58
9,65
9,130
9,136
9,152
9,158
9,161
9,224
9,238
9,241
9,273
10,17
10,38
10,59
10,89
10,125
10,155
10,177
10,220
10,223
10,234
10,250
10,255
10,264
11,50
11,87
11,91
11,104
11,120
11,155
11,156
11,164
11,212
11,213
11,241
11,324
12,24
12,32
12,55
12,59
12,61
12,69
12,101
12,103
12,112
12,113
12,124
12,147
12,156
12,167
12,177
12,183
12,201
12,212
12,213
12,216
12,217
12,239
12,247
12,250
12,262
12,278
12,281
12,284
12,294
12,298
12,305
12,310
12,313
12,323
12,336
12,340
12,367
12,368
13,37
13,38
13,49
13,54
13,58
13,74
13,83
13,103
13,118
13,121
13,133
13,140
13,142
13,148
13,158
13,173
13,181
13,187
13,196
13,205
13,209
13,213
13,247
13,298
13,302
13,315
13,323
13,368
13,374
