source,target
0,47
0,49
0,104
0,125
0,135
0,164
0,193
0,211
0,232
0,240
0,251
0,287
0,317
0,325
0,340
1,5
1,28
1,76
1,214
1,234
1,238
1,301
1,340
1,377
2,39
2,77
2,83
2,99
2,141
2,189
2,209
2,220
2,221
2,229
2,238
2,247
2,250
2,259
2,262
2,306
2,370
3,4
3,17
3,24
3,29
3,35
3,39
3,60
3,120
3,127
3,130
3,152
3,174
3,187
3,211
3,238
3,262
3,286
3,290
3,314
3,316
3,326
4,12
4,24
4,29
4,31
4,47
4,49
4,50
4,57
4,62
4,75
4,76
4,77
4,78
4,82
4,97
4,129
4,138
4,145
4,155
4,167
4,175
4,190
4,193
4,201
4,202
4,203
4,204
4,208
4,232
4,235
4,258
4,284
4,288
4,290
4,299
4,303
4,325
4,347
4,350
4,355
4,370
5,7
5,16
5,19
5,35
5,45
5,50
5,56
5,59
5,64
5,67
5,76
5,78
5,81
5,98
5,105
5,108
5,123
5,124
5,136
5,144
5,145
5,176
5,183
5,199
5,203
5,204
5,208
5,220
5,225
5,233
5,241
5,243
5,249
5,260
5,263
5,271
5,274
5,299
5,307
5,318
5,335
5,339
5,362
5,366
5,370
5,377
6,39
6,106
6,151
6,167
6,204
6,209
6,248
6,288
6,335
6,347
7,16
7,20
7,28
7,32
7,41
7,47
7,50
7,59
7,61
7,65
7,68
7,80
7,89
7,110
7,115
7,119
7,127
7,146
7,175
7,177
7,180
7,200
7,208
7,220
7,226
7,252
7,253
7,258
7,263
7,267
7,271
7,274
7,278
7,283
7,286
7,311
7,320
7,324
7,325
7,331
7,341
7,356
7,365
7,369
7,371
7,372
7,374
8,24
8,35
8,36
8,56
8,60
8,67
8,85
8,144
8,255
8,290
8,366
8,377
9,12
9,33
9,47
9,50
9,76
9,111
9,135
9,172
9,188
9,193
9,240
9,252
9,287
9,311
9,316
9,325
9,359
9,360
9,365
9,373
10,19
10,41
10,47
10,58
10,59
10,63
10,77
10,109
10,113
10,152
10,203
10,205
10,250
10,293
10,351
10,377
11,28
11,34
11,36
11,65
11,77
11,86
11,87
11,151
11,173
11,221
11,238
11,241
11,263
11,271
11,287
11,318
12,25
12,31
12,47
12,58
12,71
12,72
12,100
12,104
12,117
12,124
12,129
12,138
12,145
12,148
12,150
12,153
12,158
12,159
12,165
12,166
12,168
12,177
12,193
12,226
12,241
12,246
12,252
12,254
12,257
12,258
12,259
12,261
12,274
12,293
12,315
12,316
12,317
12,338
12,342
12,345
12,349
12,366
13,21
13,26
13,28
13,34
13,35
13,46
13,49
13,50
13,52
13,56
13,58
13,66
13,77
13,79
13,89
13,102
13,116
13,141
13,149
13,177
13,182
13,183
13,197
13,224
13,231
13,237
13,242
13,243
13,262
13,275
13,278
13,280
13,281
13,314
13,338
13,347
13,362
13,374
14,24
14,28
14,35
14,38
14,50
14,62
14,74
14,136
14,174
14,187
14,199
14,232
14,250
14,320
14,324
14,335
14,337
14,340
14,373
15,106
15,144
15,155
15,161
15,177
15,221
15,229
15,373
16,54
16,62
16,80
16,109
16,120
16,136
16,168
16,242
16,255
16,311
16,318
16,374
16,377
17,19
17,34
17,50
17,87
17,90
17,98
17,99
17,107
17,118
17,156
17,157
17,163
17,164
17,193
17,197
17,202
17,217
17,226
17,246
17,253
17,272
17,274
17,279
17,319
17,329
17,331
17,335
17,347
17,351
17,356
17,362
17,365
17,371
18,33
18,72
18,112
18,117
18,125
18,141
18,143
18,151
18,153
18,205
18,213
18,226
18,236
18,255
18,287
18,322
18,371
19,31
19,33
19,36
19,46
19,49
19,54
19,62
19,69
19,76
19,93
19,102
19,107
19,108
19,119
19,137
19,154
19,164
19,165
19,172
19,187
19,197
19,216
19,223
19,230
19,234
19,238
19,260
19,264
19,266
19,287
19,301
19,304
19,311
19,330
19,341
19,362
19,370
20,30
20,33
20,45
20,46
20,51
20,74
20,97
20,100
20,118
20,121
20,123
20,136
20,143
20,148
20,150
20,155
