source,target
0,28
0,33
0,35
0,70
0,83
0,107
0,161
0,204
0,229
0,243
0,252
0,263
0,273
0,275
0,288
0,344
0,369
0,373
1,5
1,13
1,28
1,33
1,43
1,45
1,127
1,130
1,161
1,250
1,253
1,261
1,273
1,274
1,288
1,345
1,346
1,359
2,7
2,28
2,33
2,35
2,45
2,67
2,123
2,164
2,192
2,215
2,232
2,242
2,318
2,335
2,344
2,356
3,41
3,77
3,106
3,109
3,112
3,158
3,189
3,204
3,215
3,234
3,237
3,257
3,290
3,347
4,5
4,7
4,19
4,36
4,41
4,58
4,62
4,80
4,90
4,91
4,100
4,101
4,108
4,111
4,118
4,122
4,127
4,132
4,136
4,154
4,161
4,164
4,169
4,179
4,208
4,212
4,227
4,236
4,241
4,250
4,253
4,254
4,263
4,265
4,271
4,277
4,286
4,305
4,324
4,331
4,340
4,348
4,353
5,8
5,15
5,18
5,29
5,32
5,35
5,36
5,42
5,48
5,58
5,62
5,65
5,71
5,78
5,97
5,100
5,114
5,119
5,122
5,123
5,130
5,157
5,168
5,182
5,198
5,210
5,219
5,221
5,232
5,234
5,236
5,239
5,244
5,263
5,267
5,290
5,301
5,317
5,341
5,348
5,352
5,354
5,361
5,369
5,374
6,24
6,36
6,60
6,106
6,107
6,123
6,155
6,217
6,229
6,232
6,275
6,285
6,286
6,289
6,295
6,303
6,317
6,318
6,341
6,347
6,371
7,13
7,16
7,17
7,19
7,26
7,28
7,41
7,42
7,53
7,59
7,73
7,74
7,83
7,89
7,94
7,96
7,109
7,126
7,127
7,131
7,154
7,166
7,179
7,187
7,188
7,228
7,229
7,232
7,262
7,264
7,277
7,279
7,289
7,293
7,320
7,322
7,327
7,329
7,335
7,339
7,346
7,348
7,356
7,360
7,367
7,373
8,13
8,28
8,36
8,80
8,98
8,125
8,180
8,226
8,273
8,297
8,317
8,367
9,33
9,37
9,59
9,75
9,109
9,132
9,136
9,197
9,199
9,220
9,266
9,275
9,302
9,320
9,341
10,28
10,29
10,33
10,77
10,87
10,135
10,137
10,163
10,214
10,229
10,297
10,325
10,328
11,29
11,47
11,54
11,116
11,174
11,211
11,220
