source,target
0,4
0,23
0,36
0,38
0,45
0,70
0,208
0,218
0,238
0,258
0,300
0,317
1,38
1,67
1,83
1,140
1,164
1,198
1,211
1,319
1,362
1,375
2,17
2,69
2,103
2,121
2,124
2,222
2,223
2,240
2,286
2,288
2,328
3,12
3,34
3,67
3,106
3,119
3,150
3,163
3,164
3,200
3,317
4,20
4,23
4,57
4,68
4,69
4,93
4,96
4,104
4,115
4,141
4,182
4,201
4,216
4,240
4,260
4,265
4,278
4,289
4,305
4,331
4,351
4,360
4,367
5,11
5,16
5,18
5,20
5,101
5,122
5,141
5,170
5,178
5,186
5,189
5,199
5,200
5,212
5,217
5,237
5,263
5,272
5,292
5,310
5,323
5,329
5,336
5,368
6,33
6,42
6,45
6,137
6,174
6,188
6,211
6,266
6,275
6,325
6,340
7,18
7,28
7,54
7,68
7,81
7,86
7,95
7,96
7,113
7,117
7,129
7,131
7,134
7,137
7,138
7,150
7,186
7,199
7,209
7,219
7,260
7,263
7,269
7,289
7,312
7,346
7,364
8,27
8,34
8,44
8,86
8,87
8,99
8,142
8,157
8,179
8,204
8,220
8,242
8,344
9,18
9,23
9,39
9,74
9,163
9,195
9,204
9,224
9,236
9,258
10,19
10,35
10,66
10,70
10,125
10,143
10,147
10,159
10,174
10,189
10,191
10,214
10,223
10,362
10,373
11,13
11,33
11,67
11,109
11,135
11,182
11,187
11,226
11,236
11,286
11,287
11,317
11,324
11,325
12,20
12,28
12,32
12,48
12,54
12,71
12,86
12,88
12,96
12,121
12,128
12,137
12,138
12,149
12,150
12,181
12,184
12,194
12,210
12,213
12,219
12,235
12,262
12,281
12,284
12,292
12,318
12,323
12,326
12,346
12,357
12,370
13,23
13,28
13,60
13,63
13,65
13,68
13,86
13,103
13,112
13,138
13,140
13,180
13,190
13,208
13,212
13,213
13,235
13,259
13,268
13,272
13,283
13,289
13,291
13,300
13,303
13,305
13,318
13,331
13,342
13,343
13,349
13,370
14,33
14,36
14,58
14,92
14,130
14,177
14,215
14,264
14,287
14,328
14,349
15,47
15,58
15,99
15,157
15,193
15,252
15,268
15,279
15,318
15,330
15,335
15,366
16,45
16,47
16,135
16,142
16,165
16,173
16,197
16,221
16,223
16,230
16,260
16,271
16,290
16,324
16,340
17,27
17,28
17,44
17,57
17,62
17,73
17,89
17,105
17,145
17,153
17,162
17,169
17,184
17,190
17,202
17,205
17,222
17,227
17,233
17,259
17,262
17,267
17,268
17,272
17,307
17,312
17,314
17,321
17,327
17,349
17,350
17,368
18,36
18,43
18,67
18,74
18,125
18,310
18,319
18,325
18,365
18,377
19,23
19,25
19,55
19,79
19,95
19,102
19,104
19,108
19,113
19,124
19,141
19,189
19,190
19,191
19,209
19,210
19,218
19,239
19,261
19,276
19,291
19,305
19,309
20,21
20,33
20,34
20,36
20,40
20,53
20,56
20,67
20,76
20,83
20,84
20,87
20,106
20,107
20,120
20,125
20,146
20,147
20,151
20,155
20,158
20,159
20,161
20,163
20,164
20,191
20,193
20,197
20,199
20,202
20,214
20,219
20,220
20,221
20,231
20,232
20,239
20,242
20,255
20,259
20,273
20,286
20,288
20,298
20,306
20,308
20,311
20,316
20,317
20,319
20,322
20,330
20,335
20,339
20,363
21,39
21,41
21,66
21,86
21,134
21,136
21,137
21,143
21,167
21,177
21,198
21,204
21,212
21,220
21,223
21,252
21,290
21,357
21,369
22,28
22,39
22,42
22,163
22,165
22,220
22,229
22,238
22,250
22,319
22,348
22,369
22,373
23,26
23,41
23,43
23,45
23,60
23,76
23,84
23,85
23,106
23,123
23,125
23,130
23,136
23,158
23,163
23,168
23,187
23,188
23,193
23,198
23,221
23,232
23,234
23,238
23,241
23,253
23,275
23,287
23,293
23,312
23,317
23,319
23,325
23,330
23,337
23,341
23,348
23,349
23,357
23,366
23,371
24,37
24,73
24,81
24,90
24,121
24,126
24,132
24,140
24,172
24,179
24,189
24,192
24,198
24,218
24,267
24,280
24,301
24,306
24,313
24,328
24,334
24,342
24,351
25,34
25,54
25,58
25,72
25,86
25,123
25,136
25,143
25,177
25,234
25,238
25,279
25,296
25,305
26,65
26,68
26,118
26,128
26,138
26,139
26,140
26,141
26,190
26,191
26,202
26,206
26,209
26,213
26,235
26,247
26,259
26,263
26,265
26,292
26,309
26,313
26,328
26,343
26,346
26,358
26,359
26,367
26,376
27,35
27,56
27,120
27,155
27,193
27,223
27,226
27,236
27,266
27,275
27,288
27,310
27,348
27,374
27,375
28,33
28,34
28,39
28,46
28,59
28,67
28,70
28,94
28,95
28,109
28,123
28,127
28,131
28,135
28,136
28,143
28,146
28,150
28,161
28,174
28,183
28,184
28,185
28,221
28,223
28,230
28,237
28,243
28,248
28,252
28,254
28,255
28,258
28,277
28,283
28,286
28,287
28,300
28,306
28,322
28,335
28,340
28,350
28,351
28,358
28,365
28,366
28,368
28,369
28,373
29,30
29,32
29,82
29,101
29,116
29,121
29,122
29,138
29,141
29,145
29,162
29,173
29,217
29,257
29,261
29,263
29,281
29,291
29,305
29,328
29,331
29,367
29,370
29,375
30,34
30,85
30,98
30,130
30,136
30,165
30,283
30,287
30,306
30,316
30,322
30,342
30,370
31,40
31,49
31,85
31,87
31,104
31,107
31,109
31,125
31,138
31,141
31,197
31,224
31,242
31,251
31,255
31,273
31,335
32,33
32,35
32,106
32,123
32,128
32,164
32,167
32,193
32,220
32,288
32,330
33,44
33,54
33,65
33,86
33,113
33,122
33,139
33,183
33,185
33,190
33,203
33,209
33,213
33,228
33,257
33,263
33,283
33,323
33,328
33,337
33,350
33,359
34,48
34,54
34,78
34,86
34,88
34,89
34,108
34,114
34,159
34,160
34,173
34,176
34,185
34,216
34,289
34,298
34,301
34,305
34,334
35,44
35,64
35,65
35,69
35,80
35,86
35,111
35,131
35,133
35,137
35,159
35,183
35,189
35,198
35,263
35,284
35,299
35,300
35,309
35,326
35,328
35,355
36,54
36,65
36,73
36,75
36,86
36,89
36,97
36,142
36,162
36,171
36,180
36,194
36,202
36,212
36,219
36,228
36,239
36,248
36,253
36,260
36,292
36,331
37,125
37,143
37,168
37,242
37,255
37,289
37,326
37,331
37,343
38,40
38,44
38,64
38,65
38,72
38,95
38,108
38,138
38,141
38,172
38,173
38,181
38,184
38,191
38,239
38,240
38,249
38,261
38,262
38,263
38,270
38,291
38,307
38,313
38,329
38,339
38,357
38,358
39,60
39,64
39,81
39,86
39,124
39,138
39,162
39,175
39,178
39,240
39,243
39,256
39,267
39,270
39,294
39,297
39,303
39,307
39,326
39,342
39,345
39,358
39,375
40,45
40,47
40,61
40,70
40,74
40,90
40,123
40,144
40,157
40,161
40,221
40,226
40,322
40,341
40,354
41,48
41,51
41,81
41,96
41,110
41,162
41,169
41,189
41,199
41,230
41,253
