source,target
0,21
0,33
0,50
0,56
0,65
0,96
0,161
0,164
0,240
0,265
0,300
0,348
1,33
1,42
1,77
1,83
1,91
1,98
1,143
1,158
1,272
1,275
1,330
1,340
2,13
2,28
2,70
2,109
2,164
2,168
2,210
2,254
2,279
2,304
2,318
2,348
3,43
3,45
3,46
3,100
3,123
3,129
3,187
3,215
3,252
3,320
3,347
3,366
3,371
4,9
4,12
4,16
4,35
4,51
4,64
4,65
4,66
4,77
4,85
4,87
4,89
4,106
4,108
4,114
4,116
4,144
4,145
4,157
4,158
4,161
4,189
4,193
4,209
4,211
4,221
4,223
4,227
4,234
4,235
4,239
4,256
4,266
4,284
4,291
4,295
4,303
4,307
4,310
4,323
4,331
4,334
4,350
4,369
5,18
5,20
5,28
5,35
5,43
5,47
5,53
5,54
5,59
5,61
5,73
5,75
5,83
5,87
5,88
5,91
5,93
5,104
5,106
5,135
5,136
5,141
5,161
5,165
5,168
5,189
5,193
5,195
5,197
5,220
5,224
5,225
5,241
5,263
5,276
5,312
5,316
5,318
5,346
5,354
5,355
5,363
5,374
6,36
6,58
6,74
6,77
6,84
6,107
6,156
6,161
6,220
6,222
6,236
6,361
6,374
7,8
7,21
7,41
7,84
7,85
7,114
7,120
7,124
7,141
7,146
7,152
7,157
7,163
7,171
7,177
7,181
7,183
7,209
7,217
7,221
7,266
7,267
7,274
7,280
7,311
7,317
7,325
7,327
7,328
7,334
7,357
7,358
7,361
7,362
7,369
7,371
8,12
8,39
8,117
8,120
8,167
8,211
8,236
8,258
8,317
9,39
9,49
9,74
9,109
9,138
9,143
9,172
9,199
9,214
9,229
9,252
9,334
9,335
9,341
10,38
10,211
10,222
10,232
10,266
10,291
10,353
10,371
10,374
11,80
11,85
11,89
11,104
11,151
11,156
11,169
11,192
11,197
11,220
11,288
12,14
12,17
12,19
12,28
12,45
12,49
12,52
12,67
12,70
12,75
12,136
12,152
12,155
12,159
12,169
12,184
12,187
12,189
12,197
12,202
12,216
12,226
12,231
12,240
12,255
12,257
12,263
12,271
12,273
12,274
12,279
12,297
12,312
12,322
12,324
12,339
12,346
12,373
12,375
13,20
13,23
13,33
13,35
13,41
13,46
13,53
13,70
13,74
13,86
13,89
13,106
13,107
13,138
13,141
13,163
13,189
13,198
13,204
13,215
13,216
13,223
13,224
13,227
13,242
13,282
13,296
13,298
13,299
13,327
13,334
13,342
13,355
13,358
13,364
14,50
14,77
14,109
14,136
14,155
14,158
14,168
14,187
14,209
14,232
14,311
14,373
15,39
15,55
15,65
15,77
15,155
15,160
15,164
15,188
15,197
15,229
15,293
15,316
15,325
16,21
16,24
16,36
16,39
16,74
16,109
16,110
16,241
16,327
16,365
16,374
17,26
17,28
17,29
17,31
17,65
17,68
17,74
17,76
17,80
17,90
17,144
17,150
17,156
17,160
17,171
17,174
17,178
17,183
17,184
17,192
17,209
17,221
17,232
17,247
17,261
17,266
17,301
17,302
17,306
17,317
17,320
17,322
17,370
17,376
18,26
18,38
18,42
18,50
18,94
18,121
18,150
18,151
18,165
18,168
18,193
18,258
18,272
18,289
18,312
18,325
18,341
18,365
18,366
18,371
19,64
19,67
19,72
19,91
19,117
19,119
19,127
19,129
19,135
19,143
19,145
19,170
19,189
19,193
19,208
19,213
19,215
19,251
19,258
19,262
19,277
19,287
19,298
19,307
19,335
19,357
19,358
19,360
19,371
20,25
20,39
20,45
20,50
20,52
20,54
20,82
20,83
20,87
20,91
20,92
20,107
20,120
20,123
20,125
20,127
20,135
20,138
20,156
20,176
20,199
20,202
20,209
20,215
20,218
20,221
20,226
20,236
20,255
20,258
20,268
20,278
20,288
20,296
20,299
20,315
20,322
20,327
20,335
20,345
20,365
21,44
21,49
21,57
21,59
21,66
21,70
21,86
21,135
21,149
21,249
21,262
21,319
21,340
21,348
21,360
21,362
21,364
22,26
22,101
22,177
22,286
22,313
22,319
23,24
23,26
23,28
23,35
23,36
23,38
23,56
23,57
23,59
23,74
23,77
23,83
23,86
23,87
23,98
23,107
23,125
23,130
23,136
23,144
23,156
23,162
23,177
23,187
23,197
23,201
23,207
23,214
23,217
23,223
23,234
23,238
23,241
23,244
23,257
23,269
23,288
23,314
23,318
23,320
