source,target
0,2
0,13
0,17
0,141
0,154
0,224
0,254
0,293
0,299
0,305
0,309
0,316
0,362
0,376
1,8
1,17
1,38
1,43
1,56
1,59
1,94
1,109
1,168
1,211
1,288
1,317
1,324
1,328
1,362
1,371
1,377
2,21
2,63
2,106
2,136
2,165
2,167
2,181
2,188
2,197
2,235
2,275
2,324
2,352
2,373
3,4
3,50
3,70
3,259
3,263
3,277
3,317
3,322
3,371
4,9
4,17
4,20
4,22
4,23
4,24
4,29
4,36
4,38
4,53
4,57
4,59
4,60
4,69
4,75
4,76
4,80
4,89
4,108
4,122
4,129
4,131
4,143
4,150
4,155
4,162
4,170
4,198
4,210
4,222
4,232
4,234
4,243
4,259
4,270
4,273
4,286
4,294
4,302
4,308
4,310
4,324
4,353
4,365
4,372
5,6
5,12
5,14
5,39
5,42
5,56
5,68
5,123
5,125
5,142
5,156
5,168
5,173
5,176
5,188
5,196
5,199
5,202
5,211
5,215
5,221
5,237
5,241
5,263
5,266
5,270
5,277
5,285
5,309
5,310
5,322
5,325
5,336
5,340
5,344
5,346
5,348
5,369
5,374
5,375
6,14
6,143
6,198
6,209
6,214
6,291
6,320
6,322
6,324
7,9
7,10
7,11
7,24
7,26
7,28
7,33
7,35
7,58
7,74
7,77
7,106
7,121
7,130
7,135
7,136
7,143
7,160
7,167
7,178
7,194
7,207
7,209
7,216
7,223
7,232
7,234
7,242
7,248
7,271
7,272
7,273
7,285
7,299
7,316
7,329
7,335
7,336
7,339
7,348
7,358
7,365
7,369
7,371
7,373
7,374
7,377
8,20
8,29
8,31
8,42
8,72
8,127
8,144
8,163
8,232
8,241
8,311
9,39
9,50
9,89
9,107
9,127
9,242
9,273
9,341
9,366
9,371
10,20
10,59
10,83
10,104
10,121
10,125
10,138
10,145
10,377
11,20
11,28
11,38
11,46
11,80
11,88
11,167
11,201
11,239
11,266
11,271
11,289
11,318
11,330
11,352
11,356
11,371
12,34
12,35
12,36
12,39
12,43
12,93
12,106
12,117
12,131
12,136
12,137
12,149
12,160
12,199
12,207
12,214
12,215
12,229
12,238
12,254
12,279
12,282
12,286
12,290
12,291
12,308
12,314
12,316
12,317
12,319
12,341
12,348
12,360
12,366
12,374
13,24
13,26
13,41
13,47
13,67
13,70
13,86
13,87
13,112
13,137
13,141
13,145
13,152
13,160
13,174
13,226
13,240
13,241
13,249
13,250
13,262
13,266
13,279
13,286
13,291
13,293
13,305
13,320
13,327
13,335
13,338
13,343
13,348
13,356
14,24
14,46
14,113
14,125
14,143
14,153
14,187
14,214
14,293
15,33
15,45
15,49
15,70
15,85
15,104
15,107
15,115
15,151
15,169
15,174
15,234
15,266
15,318
15,347
15,366
15,377
16,19
16,26
16,28
16,42
16,47
16,82
16,168
16,193
16,226
16,232
16,265
16,275
16,311
16,319
16,324
16,341
16,357
16,365
16,369
16,373
17,24
17,39
17,46
17,50
17,51
17,83
17,85
17,104
17,144
17,158
17,161
17,174
17,188
17,197
17,203
17,209
17,236
17,238
17,245
17,246
17,255
17,259
17,267
17,270
17,302
17,304
17,312
17,316
17,335
17,341
17,352
17,353
17,369
17,375
18,50
18,103
18,106
18,115
18,151
18,155
18,167
18,188
18,192
18,202
18,211
18,271
18,352
19,38
19,42
19,43
19,46
19,47
19,49
19,50
19,58
19,64
19,80
19,83
19,94
19,98
19,105
19,107
19,114
19,135
19,136
19,141
19,147
19,149
19,157
19,163
19,170
19,177
19,179
19,188
19,207
19,238
19,252
19,255
19,260
19,268
19,284
19,294
19,301
19,315
19,321
19,327
19,329
19,335
19,354
19,355
19,371
20,24
20,29
20,30
20,36
20,87
20,109
20,130
20,156
20,157
20,168
20,177
20,182
20,204
20,223
20,226
20,229
20,232
20,242
20,248
20,255
20,263
20,269
20,288
20,303
20,322
20,340
20,342
20,347
20,374
21,26
21,33
21,123
21,130
21,158
21,174
21,193
21,234
21,305
21,322
21,371
22,42
22,59
22,63
22,67
22,76
22,91
22,101
22,143
22,209
22,288
22,311
22,319
22,335
