source,target
0,4
0,86
0,161
0,213
0,220
0,265
0,291
0,329
0,369
0,371
0,374
1,7
1,70
1,109
1,123
1,163
1,167
1,187
1,213
1,221
1,234
1,235
1,302
1,322
1,325
1,360
1,374
2,13
2,43
2,54
2,98
2,107
2,120
2,127
2,209
2,211
2,252
2,274
2,279
3,7
3,151
3,203
3,209
3,229
3,286
3,308
3,320
3,329
3,341
3,348
4,15
4,16
4,28
4,40
4,53
4,71
4,80
4,86
4,104
4,112
4,121
4,124
4,160
4,190
4,198
4,201
4,218
4,222
4,247
4,254
4,257
4,267
4,281
4,294
4,318
4,323
4,331
4,336
4,339
4,361
5,11
5,18
5,20
5,57
5,72
5,97
5,124
5,153
5,173
5,176
5,186
5,189
5,191
5,212
5,216
5,230
5,240
5,249
5,251
5,277
5,304
5,310
5,318
5,329
5,334
5,337
5,346
5,350
5,363
5,364
6,13
6,74
6,91
6,114
6,130
6,151
6,163
6,215
6,255
6,258
6,263
6,266
6,317
7,9
7,10
7,23
7,54
7,64
7,65
7,69
7,72
7,75
7,104
7,105
7,115
7,122
7,129
7,139
7,159
7,171
7,183
7,201
7,209
7,228
7,254
7,256
7,269
7,278
7,289
7,294
7,301
7,308
7,314
7,327
8,77
8,130
8,193
8,253
8,288
8,330
8,366
9,17
9,38
9,47
9,120
9,234
9,240
9,286
9,290
9,291
9,325
9,328
9,373
10,17
10,36
10,45
10,49
10,74
10,156
10,240
10,271
10,273
10,282
11,34
11,46
11,47
11,77
11,144
11,151
11,158
11,165
11,168
11,209
11,224
11,279
11,288
11,374
11,377
12,20
12,31
12,63
12,95
12,101
12,138
12,149
12,153
12,179
12,196
12,203
12,206
12,233
12,268
12,291
13,18
13,25
13,28
13,30
13,51
13,63
13,65
13,82
13,104
13,126
13,132
13,141
13,147
13,189
13,208
13,209
13,227
13,260
13,291
13,294
13,300
13,355
14,17
14,59
14,76
14,118
14,174
14,211
14,226
14,229
14,241
14,271
14,273
14,292
14,293
14,328
14,335
15,19
15,54
15,74
15,109
15,141
15,167
15,174
15,198
15,218
15,271
15,274
15,292
15,309
15,318
15,322
15,355
15,356
16,43
16,47
16,77
16,123
16,187
16,238
16,250
16,267
16,279
16,316
17,20
17,23
17,44
17,48
17,89
17,99
17,104
17,105
17,112
17,114
17,140
17,152
17,185
17,209
17,233
17,245
17,257
17,263
17,284
17,302
17,310
17,312
17,351
17,375
18,45
18,87
18,90
18,107
18,189
18,275
18,282
18,285
18,291
18,293
18,341
18,347
18,352
18,374
19,55
19,65
19,81
19,124
19,134
19,142
19,173
19,185
19,189
19,205
19,231
19,243
19,284
19,305
19,327
19,328
19,342
20,36
20,46
20,74
20,85
20,100
20,109
20,115
20,120
20,127
20,134
20,157
20,164
20,165
20,168
20,177
20,193
20,196
20,199
20,204
20,214
20,215
20,216
20,220
20,223
20,232
20,235
20,243
20,252
20,255
20,260
20,274
20,275
20,279
20,293
20,319
20,320
20,322
20,324
20,330
20,336
20,340
20,341
20,352
20,355
20,369
20,371
20,377
21,24
21,65
21,67
21,76
21,123
21,193
21,206
21,221
21,232
21,272
21,325
21,369
22,38
22,58
22,125
22,143
22,157
22,165
22,187
22,223
22,234
22,255
22,266
22,271
22,288
22,304
22,322
22,348
22,374
23,34
23,38
23,58
23,59
23,69
23,73
23,74
23,85
23,94
23,107
23,119
23,133
23,143
23,153
23,168
23,170
23,177
23,188
23,197
23,204
23,214
23,232
23,241
23,242
23,250
23,255
23,257
23,269
23,274
23,311
23,319
23,322
23,324
23,330
23,332
23,335
23,341
23,364
23,365
24,84
24,102
24,118
24,146
24,149
24,191
24,210
24,227
24,230
24,235
24,240
24,243
24,262
24,310
24,313
24,318
24,375
25,83
25,109
25,136
25,163
25,168
25,221
25,232
25,234
25,242
25,307
25,324
25,335
25,347
25,365
26,53
26,68
26,89
26,94
26,103
26,111
26,141
26,147
26,148
26,195
26,208
26,235
26,244
26,257
26,262
26,277
26,285
27,41
27,83
27,128
27,141
27,204
27,242
27,258
27,353
28,32
28,39
28,42
28,44
28,45
28,58
28,63
28,66
28,75
28,76
28,77
28,87
28,105
28,118
28,125
28,135
28,144
28,151
28,157
28,158
28,164
28,167
28,177
28,184
28,193
28,195
28,198
28,214
28,221
28,224
28,227
28,236
28,238
28,287
28,288
28,298
28,322
28,325
28,330
28,335
28,347
28,364
28,365
28,366
28,373
29,53
29,55
29,86
29,89
29,150
29,172
29,192
29,196
29,203
29,227
29,245
29,259
29,282
29,284
29,289
30,38
30,47
30,87
30,136
30,144
30,157
30,221
30,223
30,252
30,267
30,283
30,315
30,322
31,58
31,101
31,120
31,182
31,317
31,347
31,362
31,366
32,41
32,109
32,136
32,145
32,151
32,174
32,226
32,254
32,258
32,265
32,273
32,275
32,316
32,352
32,362
32,371
33,63
33,89
33,104
33,121
33,148
33,154
33,171
33,185
33,205
33,209
33,240
33,256
33,291
33,329
33,334
33,350
33,353
34,44
34,57
34,63
34,65
34,68
34,84
34,89
34,97
34,117
34,131
34,134
34,139
34,149
34,150
34,178
34,212
34,245
34,249
34,264
34,270
34,289
34,291
34,298
34,328
34,333
34,339
34,358
34,364
34,370
35,61
35,86
35,92
35,145
35,162
35,179
35,203
35,210
35,230
35,237
35,245
35,260
35,284
35,303
35,344
35,354
35,367
36,60
36,61
36,86
36,89
36,92
36,118
36,140
