source,target
0,109
0,165
0,226
0,234
0,238
0,308
0,377
1,4
1,83
1,85
1,106
1,136
1,151
1,164
1,197
1,221
1,271
1,279
1,290
1,292
1,320
1,376
2,26
2,223
2,234
2,282
2,288
2,377
3,34
3,52
3,65
3,77
3,143
3,177
3,193
3,206
3,215
3,229
3,240
3,273
4,32
4,40
4,51
4,53
4,59
4,74
4,119
4,155
4,156
4,166
4,185
4,201
4,202
4,206
4,212
4,222
4,268
4,270
4,275
4,285
4,288
4,299
4,340
4,341
4,348
4,349
4,356
4,370
5,21
5,23
5,52
5,62
5,69
5,73
5,85
5,104
5,120
5,133
5,137
5,149
5,171
5,196
5,200
5,209
5,240
5,247
5,265
5,279
5,292
5,302
5,303
5,306
5,314
5,318
5,324
5,329
5,348
5,349
5,352
5,353
5,361
5,374
5,376
6,20
6,23
6,41
6,67
6,89
6,123
6,177
6,229
6,288
6,298
6,317
7,11
7,18
7,48
7,53
7,58
7,72
7,123
7,124
7,138
7,146
7,157
7,165
7,172
7,174
7,177
7,191
7,204
7,235
7,240
7,297
7,345
8,28
8,34
8,35
8,58
8,71
8,122
8,123
8,158
8,165
8,170
8,188
8,226
8,241
8,286
8,288
8,289
8,306
8,317
9,34
9,43
9,46
9,49
9,51
9,83
9,130
9,168
9,177
9,194
9,197
9,205
9,226
9,279
9,319
9,322
9,366
10,12
10,43
10,45
10,56
10,57
10,58
10,63
10,70
10,106
10,114
10,120
10,156
10,157
10,240
10,269
10,299
10,341
10,361
10,374
11,87
11,106
11,109
11,143
11,157
11,373
11,374
12,16
12,18
12,48
12,62
12,65
12,95
12,99
12,109
12,118
12,123
12,160
12,170
12,175
12,198
12,243
12,245
12,247
12,289
13,24
13,63
13,109
13,118
13,143
13,148
13,162
13,168
13,172
13,195
13,201
13,202
13,224
13,231
13,247
13,267
13,269
13,277
13,315
13,352
13,368
14,46
14,70
14,106
14,164
14,165
14,189
14,214
14,226
14,258
14,318
14,347
15,28
15,36
15,127
15,158
15,163
15,170
15,236
15,302
15,347
15,367
16,29
16,39
16,43
16,59
16,155
16,211
16,214
16,222
16,237
16,240
16,316
17,37
17,64
17,71
17,78
17,89
17,91
17,100
17,117
17,121
17,146
17,185
17,198
17,210
17,213
17,215
17,283
17,290
17,302
17,305
17,319
17,343
18,20
18,43
18,48
18,86
18,106
18,109
18,135
18,138
18,141
18,155
18,168
18,211
18,250
18,259
18,291
18,368
18,373
19,20
19,23
19,26
19,47
19,54
19,64
19,66
19,122
19,134
19,154
19,163
19,176
19,185
19,186
19,190
19,219
19,233
19,287
19,306
19,314
19,326
19,357
19,363
20,33
20,73
20,95
20,117
20,121
20,184
20,199
20,204
20,220
20,232
20,271
20,339
20,354
20,357
20,366
21,35
21,66
21,67
21,77
21,89
21,136
21,141
21,144
21,189
21,224
21,240
21,261
21,308
21,330
21,374
22,27
22,38
22,47
22,50
22,88
22,125
22,211
22,234
22,236
22,238
22,243
22,284
22,362
23,28
23,57
23,70
23,77
23,83
23,89
23,91
23,102
23,104
23,126
23,169
23,224
23,238
23,278
23,319
24,37
24,38
24,56
24,62
24,86
24,97
24,100
24,111
24,140
24,187
24,194
24,202
24,205
24,207
24,214
24,216
24,217
24,252
24,267
24,299
24,313
24,320
24,324
24,332
24,343
24,375
25,83
25,85
25,86
25,96
25,125
25,161
25,164
25,165
25,238
25,250
25,372
26,28
26,45
26,68
26,81
26,104
26,111
26,139
26,199
26,211
26,232
26,254
26,265
26,282
26,297
26,359
27,29
27,41
27,44
27,74
27,119
27,187
27,193
27,273
27,283
27,289
27,324
27,325
27,352
27,369
27,374
28,54
28,100
28,126
28,127
28,136
28,146
28,147
28,157
28,204
28,213
28,230
28,248
28,264
28,278
28,291
28,333
28,341
28,344
28,365
29,41
29,56
29,59
29,106
29,108
29,115
29,132
29,141
29,146
29,181
29,183
29,192
29,227
29,243
29,259
29,267
29,269
29,280
29,287
29,299
29,310
29,337
29,344
29,368
30,74
30,91
30,109
30,127
30,144
30,193
30,236
30,240
30,272
30,324
30,352
30,377
31,47
31,161
31,204
31,226
31,229
31,242
31,367
32,38
32,69
32,86
32,100
32,135
32,144
32,190
32,246
32,328
32,329
32,330
32,373
33,46
33,60
33,75
33,86
33,95
33,119
33,142
33,165
33,218
33,250
33,262
33,278
33,281
33,296
33,319
33,321
34,40
34,53
34,60
34,88
34,92
34,94
34,97
34,118
34,135
34,152
34,171
34,180
34,186
34,187
34,213
34,215
34,225
34,229
34,258
34,304
34,308
34,317
34,323
34,333
34,337
34,340
34,354
34,355
34,360
34,365
34,373
35,36
35,38
35,54
35,66
35,73
35,110
35,114
35,120
35,124
35,176
35,196
35,243
35,284
35,298
35,327
35,328
35,333
35,343
35,350
35,360
35,370
35,374
36,41
36,43
36,58
36,80
36,200
36,201
36,204
36,207
36,228
36,233
36,237
36,238
36,254
36,266
36,282
36,285
36,306
36,321
36,350
36,371
37,50
37,76
37,91
37,179
37,203
37,373
38,49
38,62
38,69
38,72
38,85
38,99
38,103
38,156
38,158
38,159
38,199
38,204
38,213
38,218
38,233
38,235
38,248
38,253
38,254
38,281
38,291
38,306
38,316
38,336
38,338
38,352
39,43
39,63
39,65
39,97
39,115
39,131
39,139
39,140
39,145
39,159
39,160
39,184
39,186
39,193
39,201
39,205
39,212
39,217
39,218
39,246
39,247
39,260
39,262
39,263
39,301
39,303
39,319
39,357
39,359
40,57
40,67
40,135
40,144
40,196
40,215
40,252
40,288
40,290
40,322
40,359
40,369
41,56
41,80
41,88
41,89
41,134
41,137
41,141
41,201
41,215
41,228
41,240
41,241
41,245
41,271
41,283
41,300
41,304
41,307
41,312
41,323
41,332
41,357
41,360
41,365
42,54
42,65
42,89
42,109
42,166
42,170
42,173
42,188
42,193
42,211
42,217
42,220
42,228
42,232
42,284
42,301
42,338
42,346
42,358
42,364
42,369
43,114
43,116
43,146
43,192
43,196
43,235
43,254
43,331
43,334
43,359
43,366
44,70
44,78
44,86
44,95
44,105
44,138
44,156
44,177
44,214
44,234
44,275
44,291
45,56
45,116
45,118
45,127
45,133
45,154
45,155
45,171
45,241
45,242
45,245
45,249
45,254
45,276
45,278
45,280
45,298
45,302
45,308
45,314
45,315
45,316
45,370
46,84
46,92
46,133
46,134
46,157
46,209
46,210
46,225
46,247
46,259
46,261
46,288
46,306
46,309
46,313
46,314
46,318
46,335
46,348
46,366
47,51
47,69
47,95
47,119
47,142
47,143
47,193
47,198
47,202
47,248
47,256
47,258
47,288
47,298
47,314
47,319
47,371
47,375
48,67
48,83
48,91
48,136
48,177
48,250
48,258
48,266
48,288
48,315
48,316
48,362
48,366
49,65
49,69
49,84
49,90
49,145
49,151
49,153
49,220
49,226
49,228
49,229
49,251
49,264
49,276
49,284
49,285
49,295
49,300
49,326
49,342
49,343
49,351
49,358
50,96
50,98
50,103
50,115
50,120
50,143
50,151
50,203
50,209
50,222
50,247
50,263
50,280
50,291
50,296
50,300
50,304
50,341
50,342
50,355
50,365
50,367
50,369
51,69
51,77
51,86
51,103
51,116
51,141
51,197
51,214
51,223
51,233
51,263
51,293
51,357
51,369
51,377
52,74
52,136
52,163
52,177
52,188
52,196
52,197
52,203
52,214
52,236
52,255
52,359
53,61
53,107
53,141
53,215
53,234
53,242
53,258
53,285
53,330
53,347
53,352
54,55
54,56
54,76
54,77
54,111
54,148
54,159
54,175
54,200
54,215
54,220
54,234
54,247
54,251
54,271
54,289
54,299
54,312
54,336
54,343
54,353
54,359
55,76
55,123
55,158
55,204
55,224
55,229
55,231
55,238
55,330
55,374
56,60
56,68
56,113
56,123
56,168
56,182
56,203
56,223
56,225
56,227
56,238
56,257
56,267
56,281
56,289
56,305
56,319
56,341
56,355
56,367
57,109
57,120
57,127
57,130
57,164
57,193
57,273
57,320
57,324
57,341
57,347
57,363
57,373
58,86
58,106
58,116
58,119
58,182
58,187
58,211
58,270
58,277
58,283
58,315
58,321
58,327
58,328
58,333
58,350
58,356
58,368
58,371
59,74
59,93
59,107
59,122
59,128
59,134
59,163
59,169
59,172
59,175
59,184
59,196
59,235
59,244
59,299
59,303
59,310
59,312
59,323
59,343
59,356
59,357
59,363
59,372
60,98
60,229
60,330
60,365
61,87
61,120
61,127
61,132
61,143
61,157
61,165
61,170
61,174
61,222
61,241
61,319
61,325
61,334
62,77
62,158
62,177
62,241
62,252
62,255
62,284
62,319
63,74
63,109
63,139
63,226
63,229
63,250
63,298
63,319
63,324
63,365
64,70
64,76
64,125
64,187
64,232
65,68
65,70
65,77
65,80
65,87
65,89
65,144
65,149
65,156
65,167
65,172
65,188
65,189
65,190
65,263
65,281
65,290
65,296
65,315
65,336
65,339
66,107
66,167
66,187
66,241
66,250
66,266
66,293
66,303
67,89
67,112
67,115
67,116
67,121
67,127
67,132
67,140
67,151
67,223
67,245
67,247
67,254
67,275
67,280
67,291
67,316
67,370
68,77
68,83
68,85
68,106
68,161
68,165
68,167
68,204
68,231
68,371
69,70
69,157
69,159
69,165
69,214
69,240
70,98
70,124
70,142
70,159
70,189
70,195
70,201
70,261
70,271
70,274
70,301
70,303
70,318
70,349
70,356
70,357
71,91
71,174
71,214
71,250
71,294
71,311
71,338
71,347
71,366
71,369
72,75
72,143
72,167
72,226
72,285
72,322
73,83
73,86
73,106
73,114
73,174
73,204
73,218
73,257
73,317
73,324
73,325
73,377
74,76
74,99
74,105
74,159
74,177
74,191
74,192
74,195
74,205
74,211
74,239
74,270
74,292
74,299
74,301
74,321
74,334
74,343
74,349
75,143
75,189
75,247
75,279
75,293
75,330
76,109
76,127
76,131
76,132
76,135
76,147
76,157
76,162
76,209
76,305
76,325
76,345
76,351
76,362
76,369
77,110
77,113
77,119
77,121
77,135
77,144
77,147
77,156
77,158
77,159
77,171
77,191
77,204
77,218
77,249
77,251
77,262
77,275
77,292
77,299
77,330
77,345
77,355
78,109
78,130
78,132
78,146
78,265
78,288
78,324
78,353
78,362
79,127
79,177
79,214
79,220
79,229
79,230
79,234
79,317
79,320
79,347
79,371
80,189
80,227
80,232
80,250
80,307
80,316
81,157
81,160
81,165
81,168
81,201
81,229
81,259
81,287
81,288
81,328
82,97
82,135
82,157
82,197
82,252
82,330
83,90
83,92
83,118
83,136
83,164
83,180
83,205
83,250
83,258
83,298
83,310
83,313
83,322
83,326
83,329
83,356
83,369
83,377
84,86
84,123
84,141
84,164
84,171
84,206
84,230
84,242
84,294
84,329
85,119
85,136
85,162
85,168
85,169
85,202
85,228
85,234
85,241
85,260
85,273
85,315
85,324
85,328
85,341
85,361
85,363
85,370
86,89
86,90
86,101
86,118
86,154
86,173
86,177
86,178
86,195
86,202
86,284
86,344
86,366
87,90
87,101
87,107
87,108
87,114
87,135
87,148
87,163
87,173
87,174
87,177
87,187
87,192
87,214
87,225
87,235
87,237
87,262
87,267
87,274
87,296
87,305
87,312
87,314
87,334
87,337
87,374
88,141
88,168
88,174
88,177
88,211
88,234
88,280
88,302
88,311
88,335
88,369
89,99
89,104
89,141
89,153
89,157
89,168
89,196
89,202
89,215
89,221
89,224
89,263
89,271
89,291
89,318
89,329
89,341
89,350
89,369
89,373
89,374
90,91
90,144
90,151
90,174
90,190
90,193
90,214
90,215
90,232
90,234
90,241
90,242
90,335
90,341
91,104
91,106
91,114
91,132
91,141
91,150
91,153
91,184
91,221
91,222
91,228
91,230
91,244
91,259
91,281
91,291
91,300
91,308
91,335
91,346
91,351
92,135
92,143
92,168
92,187
92,232
92,274
92,288
92,322
92,345
93,184
93,192
93,289
93,340
93,347
93,352
93,362
94,222
94,226
94,240
94,311
94,371
95,121
95,237
95,247
95,271
95,288
95,322
96,155
96,168
96,188
96,200
96,226
96,255
96,374
97,135
97,155
97,157
97,165
97,166
97,211
97,224
97,279
97,285
97,291
97,335
98,119
98,134
98,147
98,151
98,152
98,158
98,167
98,181
98,191
98,206
98,221
98,243
98,255
98,292
98,314
98,320
98,331
98,339
98,358
98,360
98,361
98,373
99,180
99,189
99,226
99,255
99,293
99,319
99,365
100,209
100,221
100,223
100,226
100,263
100,290
100,324
100,339
100,341
100,356
101,116
101,132
101,183
101,187
101,211
101,220
101,221
101,259
101,287
101,311
102,126
102,138
102,229
102,266
103,107
103,109
103,139
103,163
103,204
103,224
103,226
103,234
103,241
103,255
103,275
103,288
103,319
103,349
104,109
104,117
104,148
104,164
104,166
104,200
104,202
104,206
104,208
104,209
104,221
104,248
104,262
104,304
104,324
104,328
104,349
104,355
104,361
105,185
105,211
105,238
105,339
105,374
106,144
106,166
106,172
106,179
106,191
106,216
106,226
106,242
106,246
106,265
106,295
106,307
106,311
106,336
106,347
106,358
106,375
107,139
107,153
107,164
107,176
107,189
107,192
107,193
107,195
107,203
107,207
107,224
107,245
107,247
107,282
107,284
107,334
107,351
107,356
107,359
107,371
108,126
108,127
108,143
108,158
108,194
108,218
108,221
108,274
108,316
108,341
108,366
109,113
109,132
109,135
109,138
109,162
109,176
109,184
109,194
109,205
109,207
109,219
109,224
109,240
109,245
109,251
109,253
109,254
109,262
109,271
109,273
109,285
109,292
109,302
109,307
109,318
109,341
109,356
109,364
109,371
110,143
110,209
110,229
110,242
110,250
110,273
110,287
110,319
110,331
110,366
110,369
111,193
111,258
111,293
111,347
111,348
112,151
112,163
112,169
112,205
112,234
112,254
112,258
112,289
112,341
112,371
113,135
113,158
113,212
113,296
113,311
113,340
113,348
114,160
114,168
114,174
114,204
114,220
114,230
114,236
114,241
114,266
114,271
114,273
114,324
